step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1016184376_stopped,1016184376_accumulated_waiting_time,1016184376_average_speed,1016200794_stopped,1016200794_accumulated_waiting_time,1016200794_average_speed,5237321225_stopped,5237321225_accumulated_waiting_time,5237321225_average_speed,9376141054_stopped,9376141054_accumulated_waiting_time,9376141054_average_speed,GS_cluster_1016191643_1016191860_1016192269_1016198634_stopped,GS_cluster_1016191643_1016191860_1016192269_1016198634_accumulated_waiting_time,GS_cluster_1016191643_1016191860_1016192269_1016198634_average_speed,cluster_1016183180_1016185346_1016193503_1016194749_stopped,cluster_1016183180_1016185346_1016193503_1016194749_accumulated_waiting_time,cluster_1016183180_1016185346_1016193503_1016194749_average_speed,cluster_1016184252_1016191971_stopped,cluster_1016184252_1016191971_accumulated_waiting_time,cluster_1016184252_1016191971_average_speed,cluster_1016184655_1016193545_1016201012_9372174241_stopped,cluster_1016184655_1016193545_1016201012_9372174241_accumulated_waiting_time,cluster_1016184655_1016193545_1016201012_9372174241_average_speed,cluster_1016184997_1016188102_1016195714_5921483463_stopped,cluster_1016184997_1016188102_1016195714_5921483463_accumulated_waiting_time,cluster_1016184997_1016188102_1016195714_5921483463_average_speed,cluster_1016185040_1016195865_9372174234_9372174235_stopped,cluster_1016185040_1016195865_9372174234_9372174235_accumulated_waiting_time,cluster_1016185040_1016195865_9372174234_9372174235_average_speed,cluster_1016185522_1016193644_5237321232_5921362889_#1more_stopped,cluster_1016185522_1016193644_5237321232_5921362889_#1more_accumulated_waiting_time,cluster_1016185522_1016193644_5237321232_5921362889_#1more_average_speed,cluster_1016189230_1016195084_5921362584_9371895544_stopped,cluster_1016189230_1016195084_5921362584_9371895544_accumulated_waiting_time,cluster_1016189230_1016195084_5921362584_9371895544_average_speed,cluster_1016191702_1016195035_stopped,cluster_1016191702_1016195035_accumulated_waiting_time,cluster_1016191702_1016195035_average_speed,cluster_1016191801_1016199119_stopped,cluster_1016191801_1016199119_accumulated_waiting_time,cluster_1016191801_1016199119_average_speed,cluster_1016192514_4084049672_5921362888_stopped,cluster_1016192514_4084049672_5921362888_accumulated_waiting_time,cluster_1016192514_4084049672_5921362888_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,6.210359002884205,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,8.508827713641544,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,0.0,0.0,8.420094464802464,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,1,0.0,0.0,10.935518627435005,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9194593719464071,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
50.0,1,0.0,0.0,11.575201709253989,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7769974346517238,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
60.0,2,4.0,0.06666666666666667,12.303268937900416,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,5.02221492053284e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0
70.0,2,14.0,0.2,13.961430408632847,0,0.0,1.0,0,0.0,1.0,0,0.0,0.17535702021570065,0,0.0,1.0,0,0.0,1.0,1,14.0,0.10488681579592911,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0
80.0,4,39.0,0.4875,14.02256843654518,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,0,0.0,1.0,0,0.0,1.0,2,31.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,39.0
90.0,4,69.0,0.7752808988764045,12.88723750322293,0,0.0,1.0,0,0.0,1.0,1,18.0,0.0,0,0.0,1.0,0,0.0,1.0,2,51.0,0.22790955745749353,0,0.0,1.0,0,0.0,0.3594892226348926,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,69.0
100.0,2,6.0,0.061224489795918366,14.567949620318176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,0.46811585045713405,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9819090028387228,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
110.0,5,24.0,0.22641509433962265,14.628686147012788,0,0.0,0.21397468723229243,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,24.0,0.0012592185635641774,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.637749425652579,0,0.0,1.0,0,0.0,1.0,4,24.0
120.0,8,78.0,0.6842105263157895,13.564572460991743,1,10.0,0.0,0,0.0,1.0,1,2.0,0.0005377834504973072,0,0.0,1.0,0,0.0,1.0,4,64.0,0.32645635299550574,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.001021863793041224,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9828157502373034,0,0.0,0.5017471910916006,7,78.0
130.0,7,85.0,0.6910569105691057,12.889370756403519,1,20.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5376709609696917,3,47.0,0.1517639131495957,0,0.0,1.0,0,0.0,1.0,0,0.0,0.013582708399174168,0,0.0,1.0,1,12.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,6,85.0
140.0,5,47.0,0.3560606060606061,13.284289837676495,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,14.0,0.0,2,33.0,0.2447841141485194,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2935361534876958,0,0.0,1.0,0,5.0,0.18403530195235315,0,0.0,0.5010743529531501,0,0.0,1.0,0,0.0,1.0,0,5.0,0.17132081560895612,4,57.0
150.0,13,100.0,0.7092198581560284,12.559589278329183,0,0.0,1.0,0,0.0,1.0,1,1.0,0.005703131173672758,0,0.0,1.0,0,0.0,1.0,2,53.0,0.0,3,18.0,0.04205610535697078,0,0.0,1.0,1,2.0,0.0030754853828603252,0,0.0,1.0,2,19.0,0.21213551931227562,1,6.0,0.0,0,21.0,0.2298282933659254,0,0.0,1.0,2,17.0,8.252662430601324e-06,12,137.0
160.0,17,239.0,1.6258503401360545,12.270345797527904,0,0.0,1.0,0,0.0,1.0,0,0.0,0.07772395624418073,0,0.0,1.0,0,0.0,0.017352110715183385,2,74.0,0.5763503625409849,4,56.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,42.0,0.0,1,16.0,0.0,4,52.0,0.17655970339266847,0,0.0,1.0,2,37.0,0.0,16,277.0
170.0,24,372.0,2.4313725490196076,12.545574106081844,0,0.0,1.0,0,0.0,1.0,2,14.0,0.0,0,0.0,1.0,1,10.0,0.0,3,37.0,0.19896137074095901,4,96.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,72.0,0.0,2,28.0,0.00022172104024240338,5,95.0,9.84953869530929e-06,1,1.0,0.47573732001636065,2,62.0,0.41254806521606685,23,415.0
180.0,31,609.0,3.782608695652174,12.31710919932135,1,2.0,0.0,0,0.0,1.0,2,34.0,0.295774173596145,0,0.0,1.0,0,0.0,0.8980208058687931,4,71.0,0.05233985970187116,5,144.0,0.0,0,0.0,0.7547787351844886,0,0.0,1.0,1,6.0,0.0,3,102.0,0.0,2,48.0,0.0,6,146.0,0.00021656354077440523,1,11.0,0.0,4,84.0,0.00010262556262864678,29,648.0
190.0,6,60.0,0.35294117647058826,14.710287563222169,1,12.0,0.0,0,0.0,1.0,1,26.0,0.0,0,0.0,1.0,0,0.0,1.0,2,21.0,0.11974097138311096,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8894606992624967,0,0.0,1.0,0,1.0,0.5206511870113791,0,0.0,0.4664986279199122,0,0.0,1.0,1,1.0,0.0013469175334020703,0,1.0,0.47034516823460276,5,62.0
200.0,11,136.0,0.7555555555555555,14.267445262269025,1,22.0,0.0,0,1.0,0.8902001714070513,1,36.0,0.027078349514195275,0,0.0,0.9772604427784849,0,0.0,0.008970199168963475,3,50.0,0.21430729259437528,0,0.0,0.7189565306398591,0,0.0,0.962116585378877,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,1,8.0,0.20024749616426304,0,0.0,1.0,1,13.0,0.5086559712676156,0,0.0,0.8269061916801985,8,138.0
210.0,20,283.0,1.521505376344086,13.306567226580514,1,32.0,0.0,3,11.0,0.00010284373063864948,2,55.0,0.0,0,0.0,1.0,1,10.0,0.27185917963118156,5,95.0,0.08307610853109999,1,5.0,0.44520996015853187,0,0.0,1.0,0,0.0,0.5845678213690001,0,0.0,1.0,1,18.0,0.0,1,18.0,0.36124255732300814,0,0.0,1.0,1,21.0,0.6757731523124345,1,5.0,0.0,17,270.0
220.0,22,304.0,1.558974358974359,12.752180321260388,1,42.0,0.0,3,41.0,0.22853578023541482,1,19.0,0.05224323027775601,0,0.0,1.0,0,0.0,1.0,7,72.0,0.015479498412415998,1,15.0,0.16497176417811227,0,1.0,0.8925841410453165,0,0.0,1.0,0,0.0,1.0,1,29.0,0.7151166405137503,2,34.0,0.13210337922346752,0,0.0,1.0,2,33.0,0.00017800064615550545,1,15.0,0.0,19,301.0
230.0,7,69.0,0.345,12.933398421733742,0,0.0,1.0,0,0.0,0.13562459881132424,2,38.0,0.19645047770264026,0,0.0,1.0,0,0.0,1.0,2,22.0,0.47117512700831476,0,0.0,1.0,0,0.0,0.4587847456259576,0,0.0,1.0,0,0.0,1.0,1,8.0,0.18400264506313377,1,7.0,0.168664228450926,0,0.0,0.3361116603131137,0,0.0,1.0,0,5.0,0.5674783806579692,6,80.0
240.0,19,198.0,0.9658536585365853,12.854792884303071,0,0.0,0.9855246513047722,0,0.0,1.0,3,68.0,0.22495084953616037,0,0.0,1.0,0,3.0,0.5283779970421819,3,45.0,0.0,1,26.0,0.47498289197893756,1,8.0,0.0,0,0.0,1.0,0,0.0,1.0,2,27.0,0.17647764124543058,3,29.0,0.13840776380626574,1,26.0,0.3787301147711126,1,5.0,0.0,1,9.0,1.5451284234718917e-05,16,246.0
250.0,36,401.0,1.9371980676328502,10.876702524269456,1,6.0,0.0,0,0.0,1.0,5,67.0,2.9565247668741722e-05,0,0.0,1.0,0,0.0,1.0,3,75.0,0.12156467449552458,3,36.0,0.015340390635660544,1,18.0,0.0,0,0.0,1.0,2,15.0,0.12243887489156305,5,70.0,0.0,4,65.0,0.0,7,70.0,0.002499905595968039,1,15.0,0.0,2,20.0,0.0009370674579285616,34,457.0
260.0,43,745.0,3.4651162790697674,11.204676368665854,1,16.0,0.0,0,0.0,1.0,5,117.0,0.08982818983381553,0,0.0,1.0,0,0.0,1.0,4,69.0,0.034121642331589895,5,84.0,0.0,1,28.0,0.2729059893875682,0,1.0,0.3422498760154239,5,52.0,7.001479580748353e-05,5,120.0,0.0,4,105.0,0.0,8,149.0,0.0,1,25.0,0.0,2,40.0,0.0,41,806.0
270.0,50,1197.0,5.367713004484305,10.62845309142573,1,26.0,0.0,0,0.0,1.0,6,174.0,0.06579016296520329,0,0.0,1.0,0,0.0,1.0,7,131.0,0.0040782499304180125,5,134.0,0.0,2,41.0,2.477451613500671e-06,1,14.0,0.2151536952252578,6,104.0,7.947521999215652e-05,5,170.0,0.0,4,145.0,0.20713776052042174,8,229.0,0.0,1,35.0,0.0,2,60.0,0.2558341756006043,48,1263.0
280.0,15,155.0,0.6768558951965066,13.592675228970954,1,36.0,0.0,0,0.0,0.6067880834487182,2,28.0,0.14157799157191503,0,0.0,1.0,0,0.0,1.0,5,82.0,0.0926167767222159,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8333618268838592,2,32.0,0.0001008303325755765,0,1.0,0.7016496774475619,2,10.0,0.46562859771468884,0,0.0,1.0,0,3.0,0.41576207116374675,0,1.0,0.4988943884688096,12,193.0
290.0,22,307.0,1.3008474576271187,12.732340451529732,1,46.0,0.1806536147162783,1,8.0,0.6181265496336017,5,63.0,0.02100538400292037,0,1.0,0.98747115098383,0,0.0,0.7154033639044675,6,134.0,0.08185875842186331,0,0.0,0.6171478416021839,0,0.0,0.7999957734729596,0,8.0,0.2456631792599541,1,35.0,0.0,0,0.0,1.0,2,30.0,0.3319339496674714,0,0.0,1.0,1,11.0,0.0,0,1.0,0.7057197521187174,17,337.0
300.0,40,602.0,2.4672131147540983,12.54465109845694,1,56.0,0.1234116153334083,5,31.0,0.00016966439872050736,9,147.0,0.09362498033241519,0,0.0,1.0,0,0.0,1.0,7,201.0,0.20991812048795444,1,5.0,0.0,0,0.0,1.0,2,16.0,0.4207742221679878,1,45.0,0.0,0,0.0,1.0,3,53.0,0.24190081931696777,0,0.0,0.9934621110849259,1,21.0,0.0,0,0.0,1.0,30,575.0
310.0,40,839.0,3.4244897959183676,12.305844781099326,1,66.0,0.0,5,81.0,0.0,10,244.0,0.0386842923243496,0,0.0,1.0,0,0.0,0.2684542010103301,8,190.0,0.0011325376344255254,1,15.0,0.0,0,0.0,0.8074395483432009,3,37.0,0.0007417809434908788,1,55.0,0.0,0,0.0,0.996654188626231,3,83.0,0.0,0,0.0,1.0,1,31.0,0.0,0,0.0,1.0,33,802.0
