step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1016184376_stopped,1016184376_accumulated_waiting_time,1016184376_average_speed,5237321225_stopped,5237321225_accumulated_waiting_time,5237321225_average_speed,GS_cluster_1016191643_1016191860_1016192269_1016198634_stopped,GS_cluster_1016191643_1016191860_1016192269_1016198634_accumulated_waiting_time,GS_cluster_1016191643_1016191860_1016192269_1016198634_average_speed,cluster_1016183180_1016185346_1016193503_1016194749_stopped,cluster_1016183180_1016185346_1016193503_1016194749_accumulated_waiting_time,cluster_1016183180_1016185346_1016193503_1016194749_average_speed,cluster_1016184252_1016191971_stopped,cluster_1016184252_1016191971_accumulated_waiting_time,cluster_1016184252_1016191971_average_speed,cluster_1016184655_1016193545_1016201012_9372174241_stopped,cluster_1016184655_1016193545_1016201012_9372174241_accumulated_waiting_time,cluster_1016184655_1016193545_1016201012_9372174241_average_speed,cluster_1016184997_1016188102_1016195714_5921483463_stopped,cluster_1016184997_1016188102_1016195714_5921483463_accumulated_waiting_time,cluster_1016184997_1016188102_1016195714_5921483463_average_speed,cluster_1016185040_1016195865_9372174234_9372174235_stopped,cluster_1016185040_1016195865_9372174234_9372174235_accumulated_waiting_time,cluster_1016185040_1016195865_9372174234_9372174235_average_speed,cluster_1016185522_1016193644_5237321232_5921362889_#1more_stopped,cluster_1016185522_1016193644_5237321232_5921362889_#1more_accumulated_waiting_time,cluster_1016185522_1016193644_5237321232_5921362889_#1more_average_speed,cluster_1016189230_1016195084_5921362584_9371895544_stopped,cluster_1016189230_1016195084_5921362584_9371895544_accumulated_waiting_time,cluster_1016189230_1016195084_5921362584_9371895544_average_speed,cluster_1016191445_1016199645_stopped,cluster_1016191445_1016199645_accumulated_waiting_time,cluster_1016191445_1016199645_average_speed,cluster_1016191702_1016195035_stopped,cluster_1016191702_1016195035_accumulated_waiting_time,cluster_1016191702_1016195035_average_speed,cluster_1016191801_1016199119_stopped,cluster_1016191801_1016199119_accumulated_waiting_time,cluster_1016191801_1016199119_average_speed,cluster_1016192514_4084049672_5921362888_stopped,cluster_1016192514_4084049672_5921362888_accumulated_waiting_time,cluster_1016192514_4084049672_5921362888_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
140.0,7,62.0,0.46616541353383456,13.211167258861344,0,0.0,0.9594744901289872,1,6.0,0.0,2,13.0,0.11962132940906507,1,29.0,0.41019973673219773,0,0.0,0.36081235900792696,0,0.0,1.0,0,0.0,0.45234023438349025,0,0.0,1.0,1,2.0,0.00019677091951885342,0,0.0,0.4503982992232921,1,12.0,0.0,0,0.0,1.0,0,0.0,0.9645203791406007,0,5.0,0.5202788005464862,6,67.0
150.0,12,130.0,0.9285714285714286,12.438528607924413,0,0.0,0.9305528027399704,1,16.0,0.0,0,0.0,1.0,2,47.0,0.0,2,15.0,0.004197252779456731,0,0.0,1.0,1,6.0,0.0732458544235726,0,0.0,1.0,1,12.0,0.3009557516183512,1,10.0,0.0,1,22.0,0.0,0,21.0,0.16594289603576376,0,0.0,1.0,2,13.0,1.5531780243186034e-05,11,162.0
160.0,18,272.0,1.8503401360544218,12.136047557708386,0,0.0,1.0,1,26.0,0.0,0,0.0,1.0,2,67.0,0.4566065827065062,3,45.0,0.0010269346544411991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,28.0,0.00018551090361342945,1,20.0,0.0,1,32.0,0.3890291488186735,3,47.0,0.02792835935912907,1,5.0,0.0,2,33.0,0.0,17,303.0
170.0,23,415.0,2.6948051948051948,12.06796501067865,0,0.0,0.7954103262057819,1,36.0,0.0,1,2.0,0.0003796523320343091,3,33.0,0.16325328062370395,4,85.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,58.0,0.0,1,30.0,0.002246610562898947,2,49.0,0.0,4,85.0,0.14994982294831832,1,15.0,0.4723846487836278,2,55.0,0.17615398393538415,22,448.0
180.0,30,670.0,4.161490683229814,11.594467740707259,1,6.0,0.0,2,54.0,0.07252567260205592,0,0.0,1.0,5,75.0,1.8401711114466854e-05,4,125.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,88.0,0.0,2,50.0,0.09575293464964697,2,69.0,0.0,5,129.0,0.0,1,25.0,0.0,4,81.0,0.00018280168849945614,29,702.0
190.0,6,97.0,0.5705882352941176,14.372553936032364,1,16.0,0.0,1,18.0,0.0,0,0.0,1.0,2,36.0,0.05739782579348304,0,0.0,1.0,0,0.0,0.7709374248904454,0,0.0,0.6323319498197986,0,0.0,1.0,0,1.0,0.6078980597895208,0,0.0,0.5572342006768978,1,27.0,0.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.5272482623220226,5,99.0
200.0,10,177.0,0.9888268156424581,14.274615619189397,1,26.0,0.0,1,28.0,0.0,0,0.0,0.024884452641501,4,74.0,0.04854868386767676,0,2.0,0.6703249491311447,0,0.0,0.9979534781717311,0,0.0,1.0,0,0.0,1.0,0,0.0,0.09785800238730274,1,7.0,0.2190822136276739,1,38.0,0.4647388556656563,0,0.0,0.9679339811123496,0,2.0,0.86192702389407,0,0.0,0.8462228169244417,8,177.0
210.0,23,296.0,1.5913978494623655,13.258220440935332,1,36.0,0.0,1,38.0,0.0,3,24.0,0.04901896047990769,6,124.0,0.13477381866693064,1,6.0,1.4338977678050118e-05,0,1.0,0.6815235383060755,0,0.0,0.6758707907198045,0,0.0,1.0,1,10.0,0.0,1,17.0,0.4912937246596843,4,21.0,0.08391035499155347,0,0.0,1.0,0,0.0,1.0,1,3.0,0.4835733255406177,19,280.0
220.0,19,291.0,1.5077720207253886,12.916615692728744,1,46.0,0.0,0,0.0,0.6775137322511888,0,0.0,1.0,6,91.0,0.10744109674655922,1,16.0,0.4430324137426268,0,0.0,1.0,1,7.0,0.4172306011988763,0,0.0,1.0,1,20.0,0.0,2,34.0,0.19991499104796326,5,68.0,0.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.5661960448218122,18,295.0
230.0,14,134.0,0.6733668341708543,12.592657260809835,1,5.0,0.427715814661081,2,7.0,0.340594869206975,0,0.0,1.0,3,30.0,0.3660685254799642,0,0.0,1.0,1,5.0,0.27379227878687806,1,17.0,0.0,0,0.0,1.0,1,7.0,0.137868893404186,0,0.0,0.009297897727947806,4,89.0,0.0014076941622458133,0,0.0,1.0,0,0.0,0.004787184807626429,0,5.0,0.399283184255492,13,165.0
240.0,26,307.0,1.4902912621359223,11.913081681124421,1,15.0,0.29683363986129485,5,41.0,0.03904355825217163,0,2.0,0.7590381631776353,4,62.0,0.0714330286467931,1,16.0,0.33476682771398325,3,26.0,0.2286929249414752,0,0.0,0.7208320563692834,0,0.0,1.0,2,25.0,0.08303150425878397,1,11.0,0.26598152893122207,5,139.0,0.008506044279230313,0,20.0,0.6480369504176613,1,13.0,0.6496443561532096,1,9.0,6.263631466550537e-06,24,379.0
250.0,44,653.0,3.124401913875598,11.077523774998218,1,25.0,0.0,5,79.0,0.0,0,0.0,1.0,6,118.0,0.15710217717980016,4,40.0,1.934495630621073e-05,3,56.0,0.0,0,0.0,1.0,0,0.0,1.0,4,60.0,0.0,2,27.0,0.0,6,198.0,0.08391902141609987,6,50.0,0.027371199125254198,2,25.0,0.0,2,20.0,0.0011528479542301142,41,698.0
260.0,49,1071.0,4.958333333333333,10.353489175617327,1,35.0,0.0,5,129.0,0.03215111437164272,0,0.0,1.0,7,142.0,0.016483677535673726,4,80.0,0.0,3,86.0,0.0,0,0.0,0.4537722943776977,0,0.0,1.0,4,100.0,0.0,2,47.0,0.0,7,264.0,8.319343963440349e-07,8,128.0,0.09988867982725909,2,45.0,0.0,2,40.0,0.15608924778419112,45,1096.0
270.0,56,1589.0,7.125560538116592,10.125507259895505,1,45.0,0.0,6,187.0,0.13692449099760412,0,0.0,1.0,8,222.0,0.03321868445201131,4,120.0,0.0,3,116.0,0.0,0,0.0,1.0,0,0.0,1.0,4,140.0,0.0,2,67.0,0.312525867207915,7,334.0,0.0,10,220.0,2.0434294446031487e-06,3,69.0,0.0,2,60.0,0.0,50,1580.0
280.0,12,130.0,0.5701754385964912,13.599035675140673,0,0.0,1.0,1,42.0,0.1207490986986312,0,0.0,0.7925226545975493,3,38.0,0.2328718895827507,0,0.0,1.0,0,0.0,0.6720064061413547,0,1.0,0.6607593813316743,0,0.0,1.0,0,0.0,0.7020355879006758,2,13.0,0.3248012958591439,1,40.0,0.48312933184250395,0,20.0,0.2774687531738724,0,0.0,1.0,0,1.0,0.491991222745989,7,155.0
290.0,15,177.0,0.7468354430379747,14.432494981218031,0,0.0,1.0,1,1.0,0.05327880827177242,0,0.0,1.0,5,81.0,0.02438397233786577,0,0.0,0.9835207517250437,0,0.0,1.0,0,3.0,0.4182599608954034,0,2.0,0.9719960225518095,0,0.0,1.0,2,33.0,0.0,3,56.0,0.35845937209952455,0,0.0,0.9559527603193834,0,4.0,0.8791917548212828,0,0.0,0.4288779519472724,11,180.0
300.0,23,290.0,1.1934156378600822,13.026882157363799,0,0.0,1.0,5,42.0,0.04699200229114826,0,0.0,1.0,6,139.0,0.017485106688337353,1,2.0,9.072777543375695e-05,0,3.0,0.5385732980049316,1,6.0,0.2326533657059778,0,0.0,1.0,0,0.0,1.0,2,53.0,0.0,4,72.0,0.0477960388595692,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,19,317.0
310.0,27,430.0,1.7338709677419355,13.12006953485983,0,0.0,1.0,6,95.0,0.2308658481824603,0,0.0,0.24883547075218826,6,121.0,0.07344620044738215,1,12.0,0.5,0,0.0,1.0,2,24.0,0.0,0,0.0,1.0,0,0.0,0.9771603917836535,2,73.0,0.31257866999749845,8,146.0,5.229081797394696e-07,0,0.0,1.0,0,39.0,0.5724724380750482,1,2.0,0.1301154863203964,26,512.0
320.0,26,370.0,1.4682539682539681,12.267726819147303,0,0.0,1.0,10,175.0,0.049364988000328354,0,0.0,0.6918530335654531,2,33.0,0.0,0,11.0,0.1519603846482185,1,8.0,0.2862657620777592,0,1.0,0.13643830361739756,0,0.0,1.0,1,8.0,0.16288392055552292,0,0.0,0.1887001865136627,8,193.0,0.0017938423958503032,0,0.0,0.291575516454872,0,0.0,0.5171796859708422,0,0.0,1.0,22,429.0
330.0,42,705.0,2.764705882352941,11.998897230793723,0,0.0,1.0,13,296.0,2.244545525732249e-06,0,0.0,1.0,2,53.0,0.0,2,17.0,0.0,4,34.0,0.15135657584141315,0,0.0,1.0,0,0.0,1.0,3,34.0,0.252686122106423,4,29.0,0.0,9,283.0,0.0,1,18.0,0.5494001477500298,2,17.0,0.011497532211485521,0,0.0,1.0,40,781.0
340.0,52,1109.0,4.265384615384615,11.779630757464265,0,0.0,1.0,12,376.0,0.0,1,1.0,0.002655407743350537,2,73.0,0.487796625436842,2,37.0,0.0,5,80.0,0.0,0,2.0,0.4391205730728456,0,0.0,1.0,5,77.0,1.5519155074897862e-06,4,69.0,0.0,9,373.0,0.057299773929619734,6,50.0,0.0011122282125203733,3,46.0,0.0,0,0.0,0.593658905485428,49,1184.0
350.0,59,1563.0,5.988505747126437,10.7619981150933,0,0.0,1.0,12,496.0,0.0,2,14.0,3.3795748221442375e-05,0,44.0,0.42534045667896075,2,57.0,0.0,5,130.0,0.0,2,11.0,0.04814109650495424,0,0.0,1.0,5,127.0,0.0,5,114.0,0.13669808010138917,10,472.0,0.0,7,123.0,0.18266416815306524,3,76.0,0.2377975419620415,0,0.0,0.4694110314850773,53,1664.0
360.0,68,2138.0,8.067924528301887,9.986258589644779,1,2.0,0.024019803068424706,13,638.0,0.02971224986197178,0,0.0,1.0,3,22.0,0.15180844139605,2,77.0,0.0,5,180.0,0.0,0,13.0,0.36408620725047075,0,0.0,1.0,5,177.0,0.1350688761450028,7,179.0,0.0,10,572.0,0.0,10,205.0,1.5099290027829925e-05,3,106.0,0.0,1,6.0,0.0,60,2177.0
370.0,14,227.0,0.8470149253731343,12.862650865697518,3,23.0,6.559720778577484e-05,1,230.0,0.18688360887398778,0,0.0,1.0,2,25.0,0.2837381484246049,0,0.0,1.0,0,0.0,0.7287269949191725,0,41.0,0.550999741830712,0,2.0,0.43173837738742715,0,0.0,0.7091286662667773,0,24.0,0.3903385303610495,3,132.0,0.35019027706499584,0,0.0,1.0,0,0.0,1.0,0,3.0,0.5175086083114749,9,480.0
380.0,21,319.0,1.1684981684981686,13.42662866886303,3,53.0,0.0,1,95.0,0.14947443426940837,0,0.0,1.0,3,49.0,0.16715755400088517,0,0.0,1.0,0,0.0,1.0,8,132.0,0.04568612944310406,0,2.0,0.7310427094442538,1,7.0,0.590035096244691,0,0.0,1.0,3,160.0,0.3374272771687801,0,0.0,1.0,0,0.0,1.0,0,18.0,0.6742763652954478,19,516.0
390.0,39,425.0,1.5287769784172662,12.156814356197506,4,86.0,0.05206312072901764,1,56.0,0.09939253357694944,0,0.0,1.0,6,99.0,0.13111064294287808,0,0.0,1.0,0,4.0,0.4995929601527559,15,252.0,0.022543661338101487,1,6.0,0.0,1,17.0,0.0,0,0.0,0.9694275195166282,6,28.0,0.030077702473135966,0,0.0,1.0,0,0.0,1.0,1,7.0,0.03624239138340727,35,555.0
400.0,27,358.0,1.2740213523131672,12.111296462985742,6,135.0,0.0005897475976912688,3,56.0,0.2978967329716483,0,0.0,1.0,3,58.0,0.0,1,54.0,0.3327942820648188,0,0.0,1.0,0,153.0,0.12192005288561719,0,2.0,0.9586648607454406,1,27.0,0.0,0,0.0,1.0,7,91.0,0.07213266159795295,0,0.0,1.0,1,9.0,0.35446241567789033,0,0.0,0.3940166523547246,22,585.0
410.0,30,378.0,1.3263157894736841,12.225580075580915,1,88.0,0.07616472944545531,7,112.0,0.1001353858858171,0,0.0,1.0,2,55.0,0.23771619133864955,1,51.0,0.1582362202420697,1,4.0,0.4253183217273458,0,28.0,0.21458720631435096,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,9,178.0,0.00047170800274582374,0,8.0,0.2652321833278153,2,16.0,0.19552575653625603,2,17.0,0.10411949958931042,25,557.0
420.0,56,751.0,2.6443661971830985,11.382964196182321,4,102.0,0.00044949206542766455,8,184.0,0.00014317266515859292,0,0.0,1.0,3,84.0,0.22539556544054906,5,42.0,0.0002644660329121995,3,24.0,4.829887411365492e-06,4,58.0,0.00044760047552055645,0,0.0,1.0,0,0.0,1.0,0,0.0,0.05321878728860406,10,278.0,0.0,4,46.0,0.23194579193065376,6,57.0,0.014938446747617502,4,59.0,0.19564235752455958,51,934.0
430.0,69,1345.0,4.7695035460992905,11.392586752110518,4,142.0,0.0,9,273.0,0.0681216835255258,0,0.0,1.0,4,123.0,0.005714544169782506,7,104.0,0.0,4,63.0,0.0,4,98.0,0.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,10,378.0,0.0,11,116.0,0.00021402004743196386,7,124.0,0.0,5,114.0,0.10227357289663745,66,1543.0
440.0,69,1844.0,6.585714285714285,10.637556161820836,4,182.0,0.0,11,374.0,0.0,0,0.0,1.0,4,121.0,0.012394739871160926,7,174.0,0.0,4,103.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,18.0,0.0,10,478.0,0.07418440243512091,11,226.0,0.07806208656787429,7,195.0,0.08083056335298343,6,174.0,0.0,65,2045.0
450.0,73,2506.0,8.79298245614035,10.749602528422216,4,222.0,0.0,11,492.0,0.05804524768258222,0,0.0,1.0,4,107.0,0.0,7,244.0,0.0,4,143.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,28.0,0.0,11,584.0,0.0,14,354.0,4.667735067811042e-06,9,281.0,0.0,6,234.0,0.0,71,2689.0
460.0,9,206.0,0.7202797202797203,13.770282359332398,4,262.0,0.0,1,144.0,0.17298096118906717,1,10.0,0.009634628891949415,0,2.0,0.6800712949483357,0,45.0,0.2830264898902103,0,6.0,0.5693241844865867,0,1.0,0.8526219653741718,0,2.0,0.46037876280414913,0,2.0,0.6126325345148114,0,0.0,1.0,1,19.0,0.4844677730741281,0,0.0,1.0,0,90.0,0.28697233092017055,0,0.0,1.0,7,583.0
470.0,14,287.0,0.9930795847750865,14.51255145524223,4,302.0,0.0,1,30.0,0.2014507312485225,0,0.0,0.36763670523652053,2,12.0,0.2748268983871308,0,0.0,0.9997750106363665,0,2.0,0.9766863860233356,5,39.0,0.08952519207390157,0,1.0,0.9372421124217767,0,0.0,0.19448382431157316,0,0.0,1.0,1,28.0,0.6388411019004752,0,0.0,0.695319468389863,0,0.0,1.0,0,0.0,0.6762709048979615,13,414.0
480.0,33,423.0,1.4738675958188154,13.441102072375678,5,344.0,6.766816967495717e-05,4,57.0,0.24537519479823497,0,0.0,1.0,9,65.0,0.0007537360129289641,0,0.0,1.0,0,1.0,0.587162475803177,1,10.0,0.21555334464789966,0,0.0,1.0,1,8.0,0.0,0,0.0,1.0,7,36.0,0.07325444420477163,0,0.0,1.0,0,10.0,0.6068259301919395,0,0.0,1.0,27,531.0
490.0,39,697.0,2.4456140350877194,12.486414546737683,5,394.0,0.0,5,143.0,0.042367311665838785,0,0.0,1.0,9,108.0,0.07542466887417948,0,0.0,1.0,0,0.0,1.0,2,25.0,0.3294521617243433,0,0.0,1.0,1,18.0,0.0,0,0.0,0.9674125720910141,12,149.0,0.019836822232939106,0,0.0,1.0,0,0.0,0.026655358707518333,1,1.0,0.004705728222052456,35,838.0
500.0,36,488.0,1.7003484320557491,12.297413233330277,0,208.0,0.12910403340900592,8,220.0,0.0,0,0.0,1.0,6,111.0,0.16307993608307875,1,2.0,0.0004016323117783403,0,0.0,0.16417555292494326,1,5.0,4.629732628856498e-05,1,2.0,0.0009742452400011489,0,5.0,0.2980258817797795,0,0.0,0.8193685331523134,10,241.0,0.010674903171821959,1,1.0,0.0017965902168752081,1,1.0,0.003385859296600299,0,5.0,0.2521307500151605,29,801.0
510.0,52,878.0,3.006849315068493,12.117095971485517,2,117.0,0.0008053222780716095,8,300.0,0.0,0,5.0,0.7863334314182642,7,179.0,0.0,3,38.0,0.19668022940983915,2,10.0,8.904916736834194e-05,2,22.0,0.2856563686047282,1,10.0,0.0,1,13.0,0.025446677526248254,1,4.0,0.3693231159053439,14,367.0,3.0902113977725523e-06,1,29.0,0.2592233160488181,2,19.0,0.0,2,16.0,2.123380724369931e-05,46,1129.0
520.0,55,1256.0,4.286689419795222,12.097903818229025,2,137.0,0.0,7,311.0,0.027057130141739258,0,0.0,0.607902530000045,7,249.0,0.11267340096697427,4,67.0,0.0,2,29.0,0.0,1,3.0,0.00029182809217600435,1,20.0,0.0,3,43.0,0.0,2,21.0,0.3761375716034396,14,507.0,0.0,5,63.0,0.0010139324081077864,2,39.0,0.0,2,36.0,0.0,52,1525.0
530.0,63,1719.0,5.846938775510204,10.907913348653176,2,157.0,0.0027185040801505854,9,398.0,7.736987752676582e-07,2,13.0,0.0,6,263.0,0.0742577383155768,4,107.0,0.0,2,30.0,0.3069566445025487,0,0.0,0.09651834016660571,1,30.0,0.0,3,73.0,0.0,3,49.0,0.0997432975783123,15,650.0,0.003593847606940378,7,118.0,0.002064135830462807,2,59.0,0.3118793794447177,2,56.0,0.0,58,2003.0
540.0,71,2180.0,7.465753424657534,10.625961946569953,3,187.0,0.0,10,493.0,0.10345942954203041,0,0.0,1.0,6,198.0,0.032852125921136136,4,189.0,0.10552752102983319,2,50.0,0.0,1,9.0,0.1739311133528746,2,56.0,0.0,3,103.0,0.0,5,95.0,0.015061894455741144,16,808.0,0.0,8,204.0,0.01099041614164207,2,79.0,0.02885607829144006,2,76.0,0.0,64,2547.0
550.0,25,340.0,1.1724137931034482,13.313174351605735,3,217.0,0.05677031527221664,5,197.0,0.010660383895560928,1,1.0,0.0,5,175.0,0.12257409672310561,3,61.0,9.657042779659602e-05,0,6.0,0.5728002169088305,0,8.0,0.4888209149826641,0,2.0,0.45285240338144517,0,0.0,0.8227322548314701,0,15.0,0.46483738769275795,2,65.0,0.15366417437685226,0,0.0,1.0,1,21.0,0.209434077302411,0,0.0,1.0,20,768.0
560.0,26,483.0,1.6428571428571428,14.036439270468195,3,251.0,0.01243804166416592,3,81.0,0.002187243196856079,2,12.0,0.1601559087849602,5,225.0,0.13032380053349624,3,91.0,0.24971979275050152,0,0.0,1.0,0,3.0,0.5380443730827492,0,2.0,0.8477368395467186,0,0.0,0.8176024011953967,0,0.0,0.9568192786591294,2,87.0,0.449713354465456,0,0.0,0.9585661918571933,1,23.0,0.6114247812711078,0,5.0,0.9312356786151645,19,780.0
