step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1016184376_stopped,1016184376_accumulated_waiting_time,1016184376_average_speed,5237321225_stopped,5237321225_accumulated_waiting_time,5237321225_average_speed,GS_cluster_1016191643_1016191860_1016192269_1016198634_stopped,GS_cluster_1016191643_1016191860_1016192269_1016198634_accumulated_waiting_time,GS_cluster_1016191643_1016191860_1016192269_1016198634_average_speed,cluster_1016183180_1016185346_1016193503_1016194749_stopped,cluster_1016183180_1016185346_1016193503_1016194749_accumulated_waiting_time,cluster_1016183180_1016185346_1016193503_1016194749_average_speed,cluster_1016184252_1016191971_stopped,cluster_1016184252_1016191971_accumulated_waiting_time,cluster_1016184252_1016191971_average_speed,cluster_1016184655_1016193545_1016201012_9372174241_stopped,cluster_1016184655_1016193545_1016201012_9372174241_accumulated_waiting_time,cluster_1016184655_1016193545_1016201012_9372174241_average_speed,cluster_1016184997_1016188102_1016195714_5921483463_stopped,cluster_1016184997_1016188102_1016195714_5921483463_accumulated_waiting_time,cluster_1016184997_1016188102_1016195714_5921483463_average_speed,cluster_1016185040_1016195865_9372174234_9372174235_stopped,cluster_1016185040_1016195865_9372174234_9372174235_accumulated_waiting_time,cluster_1016185040_1016195865_9372174234_9372174235_average_speed,cluster_1016185522_1016193644_5237321232_5921362889_#1more_stopped,cluster_1016185522_1016193644_5237321232_5921362889_#1more_accumulated_waiting_time,cluster_1016185522_1016193644_5237321232_5921362889_#1more_average_speed,cluster_1016189230_1016195084_5921362584_9371895544_stopped,cluster_1016189230_1016195084_5921362584_9371895544_accumulated_waiting_time,cluster_1016189230_1016195084_5921362584_9371895544_average_speed,cluster_1016191445_1016199645_stopped,cluster_1016191445_1016199645_accumulated_waiting_time,cluster_1016191445_1016199645_average_speed,cluster_1016191702_1016195035_stopped,cluster_1016191702_1016195035_accumulated_waiting_time,cluster_1016191702_1016195035_average_speed,cluster_1016191801_1016199119_stopped,cluster_1016191801_1016199119_accumulated_waiting_time,cluster_1016191801_1016199119_average_speed,cluster_1016192514_4084049672_5921362888_stopped,cluster_1016192514_4084049672_5921362888_accumulated_waiting_time,cluster_1016192514_4084049672_5921362888_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
310.0,35,433.0,1.7673469387755103,12.915622222198575,0,0.0,1.0,7,62.0,0.0002744106628972427,0,0.0,0.2649845127097533,4,25.0,0.000689120273564669,1,11.0,0.0,0,0.0,1.0,4,59.0,0.002422528886761673,0,0.0,1.0,0,0.0,0.8419831157657026,3,79.0,0.25014139155679294,9,153.0,3.835288198824377e-05,0,0.0,1.0,1,38.0,0.4747774471244817,1,2.0,0.14035205345169563,30,429.0
320.0,25,393.0,1.5595238095238095,11.924133487766857,0,0.0,1.0,7,132.0,0.14481197216081051,1,6.0,3.649022452459469e-06,3,39.0,0.0,1,2.0,0.1399684433110085,1,8.0,0.1707277820071304,1,54.0,0.03828394340192792,0,0.0,1.0,1,9.0,0.14857048200145473,0,0.0,0.20996486340082168,8,208.0,0.0015896510227717496,0,0.0,0.08305746668252548,0,0.0,0.3736381250535545,0,0.0,1.0,23,458.0
330.0,39,660.0,2.568093385214008,12.70002712854661,0,0.0,0.94569481904709,9,208.0,1.0219306376295451e-05,0,0.0,0.7213080751078805,3,69.0,0.2006757577871841,5,43.0,0.0,2,25.0,0.23872145014188728,0,0.0,0.4393176909070792,0,0.0,1.0,4,47.0,0.21136300254076823,2,16.0,1.7894238344287291e-06,9,298.0,0.0014863558652539314,1,19.0,0.2741761729144555,2,22.0,0.3850611113872688,0,0.0,1.0,37,747.0
340.0,52,1064.0,4.076628352490421,11.644814422109222,0,0.0,1.0,8,248.0,0.0,0,0.0,1.0,4,103.0,1.1603785115417737e-06,6,123.0,4.953263380719721e-05,3,45.0,0.0,0,4.0,0.2441912355596998,0,0.0,1.0,6,97.0,6.116462719557007e-06,2,36.0,0.0,10,397.0,0.0,5,58.0,0.12096065414135507,6,64.0,1.2414301665935267e-05,0,8.0,0.2841501537703401,50,1183.0
350.0,58,1523.0,5.835249042145594,10.68892372081309,0,0.0,0.7784418995206709,9,330.0,4.1593129229799774e-05,0,0.0,0.016846089057475984,3,100.0,0.19399104150758067,6,183.0,0.14149410002559012,3,75.0,0.0,2,20.0,0.0,0,0.0,1.0,6,157.0,0.0,3,61.0,0.24169438408576263,10,497.0,0.0,7,121.0,5.723602984340627e-07,6,124.0,0.0,0,0.0,0.10836458894247751,55,1668.0
360.0,65,2094.0,7.90188679245283,9.947659267028902,1,5.0,0.0,9,427.0,0.025191183395492665,0,0.0,1.0,6,97.0,0.0012022339334954966,6,247.0,0.06153651910186473,3,105.0,0.0,0,23.0,0.09152879230258644,0,0.0,1.0,6,217.0,0.0,5,103.0,0.0,10,597.0,0.0,7,179.0,0.000223994972429289,6,184.0,0.09691274697139352,2,19.0,0.0,61,2203.0
370.0,20,215.0,0.8052434456928839,13.033014039659024,2,16.0,0.00012024830331765182,0,26.0,0.27200364126856175,0,0.0,1.0,5,60.0,0.00027360120911098043,2,19.0,0.007330881460059755,0,0.0,0.7492251532390632,0,1.0,0.7361456713237532,0,2.0,0.44239210220040737,0,0.0,0.6734294402774844,0,9.0,0.6593848178505868,2,90.0,0.2943001524283104,1,1.0,0.0057281918184812685,1,20.0,0.2170549314637886,0,3.0,0.49052484410758956,13,247.0
380.0,26,404.0,1.47985347985348,13.584375032955087,2,36.0,0.09387544581371397,0,0.0,1.0,0,0.0,1.0,5,111.0,0.21682541589648716,3,49.0,0.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.7961830563340272,0,0.0,0.7918637755326938,1,1.0,0.0027976167285389546,2,111.0,0.5239383667460228,1,11.0,0.0,1,19.0,0.477099786787916,1,4.0,0.34598803741765044,16,344.0
390.0,32,435.0,1.5703971119133573,12.85954431276638,6,83.0,6.366054523882853e-05,0,0.0,0.7841535393126868,1,2.0,0.0005312421953152485,9,190.0,1.2821870980544951e-06,3,79.0,0.0,0,2.0,0.42061831878768835,1,1.0,0.0035279636035465494,0,0.0,1.0,0,0.0,0.972790110838265,1,11.0,0.4987540425707573,7,31.0,0.013771461760280365,1,21.0,0.0,1,28.0,0.37050250446235405,0,8.0,0.10160587920335845,30,456.0
400.0,35,663.0,2.3594306049822062,12.372798820929972,6,143.0,0.0,1,26.0,0.4305534560843722,0,0.0,0.6921534154832122,7,168.0,0.20604335228501056,4,125.0,0.17893469452391306,0,0.0,1.0,1,12.0,0.07774368376167301,0,1.0,1.0,0,1.0,0.913020163529225,1,21.0,0.0,10,130.0,0.06570742878980178,1,31.0,0.0,2,40.0,0.0034942938708693266,0,5.0,0.46596220467650284,33,703.0
