step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1016184376_stopped,1016184376_accumulated_waiting_time,1016184376_average_speed,1016200794_stopped,1016200794_accumulated_waiting_time,1016200794_average_speed,5237321225_stopped,5237321225_accumulated_waiting_time,5237321225_average_speed,9376141054_stopped,9376141054_accumulated_waiting_time,9376141054_average_speed,GS_cluster_1016191643_1016191860_1016192269_1016198634_stopped,GS_cluster_1016191643_1016191860_1016192269_1016198634_accumulated_waiting_time,GS_cluster_1016191643_1016191860_1016192269_1016198634_average_speed,cluster_1016183180_1016185346_1016193503_1016194749_stopped,cluster_1016183180_1016185346_1016193503_1016194749_accumulated_waiting_time,cluster_1016183180_1016185346_1016193503_1016194749_average_speed,cluster_1016184252_1016191971_stopped,cluster_1016184252_1016191971_accumulated_waiting_time,cluster_1016184252_1016191971_average_speed,cluster_1016184655_1016193545_1016201012_9372174241_stopped,cluster_1016184655_1016193545_1016201012_9372174241_accumulated_waiting_time,cluster_1016184655_1016193545_1016201012_9372174241_average_speed,cluster_1016184997_1016188102_1016195714_5921483463_stopped,cluster_1016184997_1016188102_1016195714_5921483463_accumulated_waiting_time,cluster_1016184997_1016188102_1016195714_5921483463_average_speed,cluster_1016185040_1016195865_9372174234_9372174235_stopped,cluster_1016185040_1016195865_9372174234_9372174235_accumulated_waiting_time,cluster_1016185040_1016195865_9372174234_9372174235_average_speed,cluster_1016185522_1016193644_5237321232_5921362889_#1more_stopped,cluster_1016185522_1016193644_5237321232_5921362889_#1more_accumulated_waiting_time,cluster_1016185522_1016193644_5237321232_5921362889_#1more_average_speed,cluster_1016189230_1016195084_5921362584_9371895544_stopped,cluster_1016189230_1016195084_5921362584_9371895544_accumulated_waiting_time,cluster_1016189230_1016195084_5921362584_9371895544_average_speed,cluster_1016191702_1016195035_stopped,cluster_1016191702_1016195035_accumulated_waiting_time,cluster_1016191702_1016195035_average_speed,cluster_1016191801_1016199119_stopped,cluster_1016191801_1016199119_accumulated_waiting_time,cluster_1016191801_1016199119_average_speed,cluster_1016192514_4084049672_5921362888_stopped,cluster_1016192514_4084049672_5921362888_accumulated_waiting_time,cluster_1016192514_4084049672_5921362888_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,5.402864259246919,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,9.157125419320987,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,0.0,0.0,9.086955982426451,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,2,3.0,0.075,11.170974672006073,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,6.469669062044694e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9550475398073222,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0
50.0,1,0.0,0.0,11.949378611700258,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.71352617442866,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
60.0,2,4.0,0.06666666666666667,12.09952471727421,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,7.146438203279864e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0
70.0,1,0.0,0.0,13.989132492734699,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8049922324022707,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,14.430315676767606,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
90.0,1,0.0,0.0,13.494877309783057,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.43921325793399657,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9705929369969035,0,0.0,1.0,0,0.0,1.0,0,0.0
100.0,1,0.0,0.0,12.925505760097115,0,0.0,0.89752672200265,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.4615657505444334,0,0.0,1.0,0,0.0,1.0,0,0.0,0.08066805147659076,0,0.0,1.0,0,0.0,1.0,0,0.0,0.98419492643881,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0
110.0,4,22.0,0.205607476635514,13.7414131442105,0,0.0,0.009268037240738726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,14.0,0.07557264523930494,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5959213214001863,0,0.0,1.0,0,0.0,0.8785721178831913,3,23.0
120.0,2,1.0,0.008695652173913044,13.853539822764176,0,0.0,1.0,0,0.0,1.0,1,1.0,0.00028198101645006906,0,0.0,1.0,0,0.0,0.813067362715252,0,0.0,0.010461727725059596,0,0.0,1.0,0,0.0,0.9843922997862621,0,0.0,0.9590345011294344,0,0.0,1.0,0,0.0,0.015937571382567454,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6554336088768784,0,0.0,1.0,1,3.0
130.0,4,17.0,0.13934426229508196,13.913270274628,0,0.0,1.0,1,1.0,0.0014497169527896653,0,0.0,1.0,0,0.0,1.0,1,9.0,0.260160958099766,1,10.0,0.0,0,0.0,1.0,0,0.0,0.4045734592121527,0,0.0,0.853949970182849,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9713993501629489,0,2.0,0.9803670443652333,0,0.0,1.0,0,4.0,0.7405550747018007,3,26.0
140.0,7,47.0,0.35877862595419846,13.15456707250227,0,0.0,1.0,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,2,25.0,0.0,0,0.0,0.9420051126540001,0,0.0,1.0,1,7.0,0.0,0,0.0,0.14557963828325554,0,0.0,1.0,0,0.0,0.20081709890586727,0,0.0,1.0,1,6.0,4.56262449807466e-05,0,0.0,0.6836109558736283,1,5.0,0.4761214551386313,6,54.0
150.0,11,62.0,0.4460431654676259,13.190580110552167,0,0.0,1.0,1,21.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3901625456404293,2,8.0,0.18030224506299886,1,1.0,0.004189542108674632,0,0.0,1.0,2,10.0,0.06561661735493639,0,0.0,1.0,0,2.0,0.5720762509601202,1,3.0,4.5936709798972455e-05,1,16.0,0.0017614266062756629,0,0.0,1.0,1,4.0,0.330048962398593,9,65.0
160.0,7,61.0,0.41496598639455784,12.544226255255117,0,2.0,0.11853046843293588,1,31.0,0.04060167864587612,0,0.0,0.10703643798217141,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9407962886323903,1,5.0,0.18749574366416943,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.11764984773726053,0,0.0,1.0,1,5.0,0.33961179537408426,3,24.0,1.2348848296007206e-05,6,67.0
170.0,10,103.0,0.6645161290322581,13.534213365770754,0,0.0,0.6029152174310209,2,51.0,0.0,1,9.0,0.0,0,0.0,1.0,0,0.0,0.9668789104650907,1,2.0,0.629043118224236,2,24.0,0.06520714657171237,0,0.0,1.0,0,2.0,0.6885480350466764,0,0.0,1.0,0,2.0,0.7601632166480953,2,18.0,0.0,0,4.0,0.9762264110946954,0,0.0,1.0,1,6.0,0.5991868741973181,9,118.0
180.0,7,95.0,0.5864197530864198,14.481333839367235,0,2.0,0.005941694019391914,2,71.0,0.0,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.132016833961609,0,0.0,1.0,0,0.0,0.7768326573343209,0,0.0,1.0,0,0.0,0.8513726384846714,0,0.0,1.0,0,0.0,0.7408551772022172,1,4.0,0.24552461987347907,0,3.0,0.9078086457532735,1,12.0,0.0,6,102.0
