step,system_mean_speed,system_total_waiting_time,system_total_stopped
837,9.273494450888457,11108.0,171
838,9.32032112952578,11227.0,174
839,9.363932188321789,11332.0,172
840,9.429242237054455,11447.0,175
841,9.518763165864787,11576.0,173
842,9.617821965538543,11669.0,175
843,9.641923357056122,11776.0,172
844,9.54850773822436,11888.0,177
845,9.618702751723074,11954.0,171
846,9.726869688328728,12002.0,168
847,9.828755057653824,12058.0,162
848,9.937451066609059,12101.0,163
849,9.931471249942197,12194.0,164
850,9.992357611683008,12274.0,161
851,10.074777660152206,12292.0,160
852,10.192893945351786,12344.0,160
853,10.264388336194685,12407.0,152
854,10.361078054728914,12455.0,153
855,10.45436701148886,12542.0,146
856,10.424056356643755,12651.0,148
857,10.50314464101386,12775.0,145
858,10.569342730588712,12904.0,146
859,10.683121666797941,13036.0,148
860,10.717589533316787,13173.0,147
861,10.639799825974196,13319.0,153
862,10.643640793017925,13467.0,154
863,10.592032885768008,13562.0,155
864,10.554042643783175,13653.0,161
865,10.599605505311082,13794.0,164
866,10.520618739297674,13931.0,163
867,10.403229769772436,13931.0,166
868,10.316867764132395,13835.0,167
869,10.297332262031583,13811.0,165
870,10.317482266101837,13698.0,158
871,10.269707734442903,13712.0,158
872,10.245316126640024,13591.0,157
873,10.374986442459472,13233.0,149
874,10.460588368924707,12927.0,146
875,10.520248123803645,12669.0,142
876,10.627532782355177,12745.0,139
877,10.502084273316848,12856.0,142
878,10.416244644045097,12845.0,144
879,10.389045367500144,12849.0,139
880,10.297371858267296,12884.0,143
881,10.264724729683977,12929.0,146
882,10.205714772059475,12977.0,149
883,10.186114121660706,12901.0,148
884,10.194905478237288,12678.0,150
885,10.135878767223916,12307.0,149
886,10.23730778124999,11936.0,151
887,10.277342870709813,11822.0,152
888,10.32570127672094,11597.0,158
889,10.383208200014108,11382.0,154
890,10.395234706943926,11181.0,161
891,10.394448878504594,10975.0,164
892,10.4135801785269,10777.0,166
893,10.476132861299526,10731.0,161
894,10.500538221152642,10474.0,159
895,10.461280683553442,10242.0,159
896,10.457844060492182,9946.0,155
897,10.433550704834921,9675.0,152
898,10.39069898438382,9403.0,150
899,10.282825346652874,9289.0,155
900,10.106668992526602,9201.0,159
901,10.036623235139137,9106.0,160
902,9.977443036694094,9020.0,162
903,9.860458309906786,8906.0,164
904,9.855460037779316,8816.0,170
905,9.851230921812048,8746.0,178
906,9.847592916190845,8698.0,186
907,10.016539302363354,8346.0,183
908,10.125490119251255,7989.0,181
909,10.09208141748798,7645.0,183
910,10.0923480942726,7327.0,176
911,10.103884811699842,7051.0,174
912,10.102192614829,6789.0,170
913,10.217969693791687,6569.0,175
914,10.193206941915047,6381.0,175
915,10.236239501206564,6196.0,176
916,10.2343405395895,6049.0,178
917,10.276523017579525,5831.0,174
918,10.246251543970999,5440.0,168
919,10.124993986349502,5428.0,163
920,10.02826837570625,5274.0,162
921,9.938097665193862,5311.0,160
922,9.779350564629809,5370.0,160
923,9.745841536401892,5444.0,163
924,9.693286002933242,5304.0,165
925,9.686898728794251,5196.0,164
926,9.683945968070718,5285.0,162
927,9.698132766188762,5412.0,166
928,9.704075275055352,5527.0,170
929,9.713863766959417,5651.0,167
930,9.715239718444074,5775.0,167
931,9.797182263782373,5875.0,168
932,9.799345297184122,6003.0,169
933,9.783361674039618,6108.0,173
934,9.752056700050243,6182.0,171
935,9.749711812564668,6170.0,173
936,9.817256683098126,6130.0,177
937,9.801519750700368,6166.0,177
938,9.803838088088295,6058.0,171
939,9.76390870934856,6050.0,170
940,9.883036242463447,6106.0,171
941,9.901956641046786,6179.0,169
942,9.94479750530009,6313.0,172
943,9.90347188665739,6445.0,172
944,9.932986733377142,6570.0,174
945,9.954162979712338,6719.0,175
946,9.981929717159252,6865.0,183
947,9.88519004343888,7016.0,180
948,9.826350227165205,7163.0,182
949,9.781717364007072,7332.0,182
950,9.739530664218984,7383.0,177
951,9.796821824115554,7377.0,174
952,9.806099677794023,7413.0,174
953,9.81407669280233,7460.0,171
954,9.722027024638875,7520.0,171
955,9.626262100405723,7617.0,174
956,9.58545404175746,7726.0,169
957,9.606468209713762,7785.0,170
958,9.66405130955358,7851.0,163
959,9.8252905974709,7965.0,163
960,9.992610524439023,8088.0,163
961,10.010543061783126,8208.0,165
962,9.932759979987061,8294.0,171
963,9.891572293382849,8396.0,165
964,9.783823466461916,8535.0,166
965,9.722375448177296,8621.0,169
966,9.714150260003299,8686.0,171
967,9.763572539569418,8781.0,175
968,9.76736861573012,8868.0,175
969,9.749052879392702,8985.0,178
970,9.734377103983089,9060.0,177
971,9.708436742166892,9153.0,178
972,9.646534167906427,9281.0,182
973,9.575271040004937,9434.0,186
974,9.453494694090288,9560.0,180
975,9.442777314728767,9718.0,181
976,9.496285946849284,9891.0,185
977,9.600095881891855,10003.0,186
978,9.696558109703842,10133.0,187
979,9.667862592069216,10236.0,187
980,9.631826764810333,10320.0,190
981,9.59828057793227,10431.0,189
982,9.631246531609536,10536.0,193
983,9.640937633222753,10601.0,193
984,9.642634665973237,10655.0,194
985,9.649748819784438,10694.0,191
986,9.764297349573784,10764.0,188
987,9.78448205368622,10848.0,195
988,9.81352703116389,10934.0,191
989,9.72472623398894,11072.0,188
990,9.695364834622659,11193.0,186
991,9.74832627837581,11324.0,188
992,9.833962548859123,11464.0,188
993,9.868611275621367,11627.0,186
994,9.78803530580967,11761.0,184
995,9.702478912660249,11892.0,182
996,9.737474157888107,12050.0,185
997,9.76043268841161,12220.0,183
998,9.762313704752275,12359.0,187
999,9.767568772781345,12544.0,189
1000,9.667324694543817,12718.0,190
1001,9.524676869316007,12900.0,194
1002,9.449918067235942,13043.0,192
1003,9.359996309314901,13204.0,194
1004,9.267275081751682,13373.0,197
1005,9.25914670682696,13544.0,199
1006,9.224375058422549,13724.0,199
1007,9.262681335781705,13927.0,204
1008,9.29650052127253,14133.0,208
1009,9.318069334081178,14342.0,216
1010,9.410173925018466,14516.0,214
1011,9.472724999566559,14658.0,211
1012,9.462903380888235,14847.0,214
1013,9.395088402380416,15053.0,217
1014,9.254565436112662,15258.0,220
1015,9.112252727575866,15447.0,218
1016,9.034398620596699,15643.0,221
1017,9.024149724353064,15851.0,222
1018,9.008663321247758,16036.0,222
1019,9.067560595303378,16205.0,223
1020,9.087670251728442,16291.0,223
1021,9.161379005663365,16332.0,216
1022,9.195856050725133,16464.0,216
1023,9.20606589899422,16591.0,218
1024,9.180778866936786,16788.0,219
1025,9.180369300326438,16906.0,213
1026,9.209177571960016,17070.0,218
1027,9.248152686838052,17253.0,216
1028,9.318120688591614,17281.0,218
1029,9.407800803888016,17327.0,214
1030,9.477324624017305,17490.0,214
1031,9.377444446302864,17443.0,212
1032,9.303653220621785,17503.0,211
1033,9.212168965803897,17599.0,214
1034,9.217779366190168,17688.0,205
1035,9.259639648134035,17834.0,208
1036,9.31135696057364,17999.0,211
1037,9.367169356090171,18139.0,214
1038,9.417701828599608,18333.0,216
1039,9.399710150647547,18529.0,212
1040,9.315285265048798,18745.0,219
1041,9.266006944247456,18929.0,220
1042,9.168154433039334,19142.0,225
1043,9.0508216298579,19350.0,228
1044,9.060525512832266,19558.0,229
1045,9.060137097776614,19770.0,233
1046,9.089724163317932,19918.0,232
1047,9.114443137008307,20047.0,233
1048,9.048940067787937,20163.0,229
1049,8.993861293518812,20275.0,228
1050,9.040055840588233,20421.0,227
1051,9.11435346134903,20592.0,224
1052,9.161922633813525,20792.0,226
1053,9.12849507261924,20976.0,228
1054,9.046724012066225,21179.0,228
1055,9.016982942476556,21402.0,229
1056,9.00046354151154,21579.0,226
1057,8.965967329471635,21792.0,228
1058,8.9391250455616,21984.0,228
1059,8.872936017906978,21871.0,227
1060,8.873213117706182,22050.0,223
1061,8.837006436470295,22265.0,227
1062,8.834491373254862,22481.0,226
1063,8.809051332430437,22697.0,227
1064,8.84789588111351,22916.0,231
1065,8.87001139763352,23133.0,233
1066,8.786326077322403,23367.0,237
1067,8.737526863738987,23607.0,242
1068,8.703171839159577,23846.0,242
1069,8.624805857216364,24090.0,245
1070,8.6352307751175,24303.0,248
1071,8.6653213866023,24521.0,251
1072,8.713901728384048,24765.0,251
1073,8.726497062423723,24999.0,248
1074,8.802043050814433,25245.0,252
1075,8.764108185474802,25493.0,253
1076,8.734220378625391,25701.0,254
1077,8.737179425422134,25908.0,254
1078,8.697081176341802,26086.0,255
1079,8.583044414538245,26238.0,249
1080,8.557960708458836,26402.0,250
1081,8.567420700400438,26554.0,250
1082,8.616374286368748,26702.0,242
1083,8.594004473623862,26893.0,249
1084,8.559462289595507,27098.0,249
1085,8.552292358389984,27305.0,248
1086,8.565288345538217,27543.0,252
1087,8.594137873657354,27789.0,253
1088,8.59168907360932,28039.0,255
1089,8.571084424069046,28297.0,260
1090,8.537001875504203,28556.0,260
1091,8.473488130782519,28813.0,264
1092,8.409627942905724,29045.0,266
1093,8.300380654761803,29253.0,268
1094,8.219564343322391,29469.0,269
1095,8.288943910095913,29484.0,268
1096,8.330976652647669,29687.0,267
1097,8.336530929035735,29917.0,266
1098,8.376623591406467,30165.0,268
1099,8.384952013437792,30084.0,267
1100,8.41232870433319,29893.0,263
1101,8.437254821852703,29696.0,265
1102,8.452646106382735,29638.0,263
1103,8.471088443676399,29603.0,262
1104,8.426404573499617,29862.0,266
1105,8.390501880865857,30125.0,266
1106,8.327370511493838,29874.0,267
1107,8.310706317703833,29597.0,269
1108,8.271634430184314,29338.0,270
1109,8.227099174303417,29078.0,271
1110,8.284710533940975,28801.0,267
1111,8.33659811341414,28488.0,265
1112,8.311358197907222,28257.0,265
1113,8.228694738985286,28017.0,264
1114,8.207726227552387,27949.0,263
1115,8.172068980724887,28170.0,268
1116,8.248100602860381,28157.0,264
1117,8.293660724456426,28414.0,267
1118,8.281654234317873,28636.0,266
1119,8.328201631684273,28630.0,264
1120,8.371710012498756,28408.0,263
1121,8.358538605994257,28455.0,267
1122,8.327860033502521,28526.0,274
1123,8.33319009309773,28497.0,280
1124,8.304672166693337,28250.0,277
1125,8.31394887234415,27975.0,281
1126,8.349974845649157,27723.0,281
1127,8.321652230754825,27498.0,279
1128,8.271301730024174,27299.0,281
1129,8.296066022809985,27479.0,284
1130,8.30085651435457,27734.0,291
1131,8.25804776130724,27998.0,288
1132,8.206467121303662,28211.0,289
1133,8.212976845579705,28426.0,287
1134,8.263321768626229,28624.0,286
1135,8.26622236794065,28832.0,287
1136,8.316816390315708,28744.0,286
1137,8.324009371737672,28678.0,283
1138,8.393655232654616,28870.0,282
1139,8.485641374100004,29071.0,282
1140,8.43767666005869,29326.0,284
1141,8.376386446489928,29541.0,283
1142,8.324134506551465,29741.0,282
1143,8.340913444501767,29958.0,277
1144,8.377965113246416,30178.0,283
1145,8.370998847339758,30396.0,280
1146,8.380604665746615,30612.0,279
1147,8.357277813609064,30819.0,285
1148,8.290497724238108,31049.0,287
1149,8.286916452937252,31309.0,284
1150,8.245027023092405,31576.0,291
1151,8.211087417616584,31868.0,298
1152,8.232723935259829,32102.0,302
1153,8.2259675927954,32394.0,303
1154,8.26485193212728,32686.0,302
1155,8.221725081996484,32992.0,313
1156,8.221667026782915,33252.0,308
1157,8.182714857571591,33526.0,305
1158,8.195811046406268,33793.0,307
1159,8.200993928712052,34057.0,305
1160,8.179410561874274,34320.0,301
1161,8.228191448958754,34593.0,304
1162,8.268645640348318,34877.0,305
1163,8.257959132369777,34941.0,307
1164,8.200286524588973,35017.0,311
1165,8.123740555157353,35108.0,320
1166,8.050125146255443,35157.0,317
1167,8.00628115255492,35209.0,317
1168,8.034698566313802,35265.0,319
1169,7.938934108662371,35331.0,321
1170,7.854883417723718,35201.0,320
1171,7.710762228951683,34997.0,319
1172,7.631741756741293,34758.0,319
1173,7.574191659417285,34510.0,320
1174,7.6323744209748865,34742.0,325
1175,7.679758527031249,34788.0,327
1176,7.657954632681893,34835.0,325
1177,7.735373561429025,34788.0,312
1178,7.7306285965528865,34634.0,307
1179,7.7896178797676034,34338.0,300
1180,7.85622679065081,33803.0,299
1181,7.975813550184472,33611.0,294
1182,7.996840891075907,33331.0,292
1183,7.97416467669762,32939.0,289
1184,7.962741517541684,32360.0,290
1185,8.002519114231886,31996.0,285
1186,8.041962913398086,31692.0,291
1187,8.033712673005107,31460.0,292
1188,8.059380814231512,30964.0,291
1189,8.072353507934174,30714.0,290
1190,8.123483563891137,29142.0,286
1191,8.22311831608929,27552.0,280
1192,8.295498755128607,25656.0,272
1193,8.413852335389185,24571.0,267
1194,8.496609637185784,23292.0,265
1195,8.548669452627639,22070.0,264
1196,8.584298577132968,21205.0,265
1197,8.569168009270767,19971.0,263
1198,8.60044546669678,18773.0,257
1199,8.558298503672638,17574.0,258
1200,8.624674899959492,16929.0,254
1201,8.604395398950246,16481.0,257
1202,8.633092989389658,16386.0,260
1203,8.648078471026235,16309.0,260
1204,8.651423582150882,16270.0,257
1205,8.691528119229575,15999.0,256
1206,8.715044765939874,15673.0,257
1207,8.687629361770124,15605.0,259
1208,8.668152125491767,15678.0,262
1209,8.603367290140715,15742.0,265
1210,8.564165694603659,15806.0,264
1211,8.598325871004755,15922.0,263
1212,8.653029804160436,16070.0,264
1213,8.703233188730247,15972.0,268
1214,8.671522311143741,15934.0,270
1215,8.642429331417238,15909.0,266
1216,8.597898422944414,15593.0,262
1217,8.513955918902854,15325.0,260
1218,8.5013579762712,15175.0,261
1219,8.499344464392017,14942.0,263
1220,8.516961335845451,14865.0,261
1221,8.530963195565933,14830.0,259
1222,8.510762691673714,14837.0,256
1223,8.487353112749014,14882.0,255
1224,8.508165606067825,15105.0,260
1225,8.538222883378,15219.0,263
1226,8.540818047034245,15282.0,265
1227,8.570150071277828,15298.0,265
1228,8.667347746829483,15131.0,258
1229,8.788231654374178,15034.0,259
1230,8.844467537596786,14927.0,254
1231,8.838452138240728,14850.0,257
1232,8.851937472628528,14828.0,262
1233,8.845359065062011,14824.0,266
1234,8.795664437344811,14901.0,268
1235,8.720157716152418,14908.0,269
1236,8.580696987621375,14905.0,269
1237,8.523713432742664,14903.0,267
1238,8.471265992742518,14982.0,271
1239,8.47312465762788,15015.0,276
1240,8.498039995002463,15184.0,274
1241,8.573167257804796,15377.0,278
1242,8.629955382850186,15601.0,282
1243,8.704056414156824,15570.0,278
1244,8.690280760400835,15572.0,277
1245,8.671745473653147,15277.0,274
1246,8.641438156518607,15067.0,268
1247,8.594781347865975,14973.0,272
1248,8.565521895181496,14939.0,275
1249,8.576773636444466,14962.0,272
1250,8.601587978008064,15011.0,270
1251,8.664654203141271,15184.0,272
1252,8.629991514881409,15383.0,269
1253,8.587925541890925,15574.0,271
1254,8.544694084958989,15750.0,270
1255,8.483468299268132,15990.0,279
1256,8.506691068347513,16228.0,280
1257,8.474658865409603,16498.0,282
1258,8.4735476968398,16739.0,286
1259,8.512780506970303,16950.0,287
1260,8.477726502005556,17196.0,289
1261,8.43869869761123,17430.0,286
1262,8.46130945388057,17687.0,290
1263,8.52342767157538,17902.0,289
1264,8.501761289234613,18126.0,288
1265,8.513196640176895,18353.0,284
1266,8.512128927958427,18597.0,283
1267,8.502812871399666,18876.0,295
1268,8.452010810754043,19157.0,303
1269,8.371066086138473,19448.0,306
1270,8.314972097592435,19726.0,311
1271,8.34047443108676,19915.0,310
1272,8.363044477695755,20156.0,305
1273,8.448122668859895,20360.0,304
1274,8.526999253505885,20578.0,307
1275,8.648485381037357,20771.0,305
1276,8.698380902816169,20926.0,305
1277,8.801741101991244,21159.0,307
1278,8.848588955914321,21436.0,308
1279,8.825181121681522,21683.0,305
1280,8.762818658045228,21958.0,308
1281,8.708227870526112,22235.0,308
1282,8.639619936662445,22226.0,308
1283,8.65498492628185,22302.0,308
1284,8.64444108203577,22419.0,303
1285,8.597629766324527,22601.0,305
1286,8.606373965210196,22862.0,306
1287,8.556739249948059,23097.0,305
1288,8.62643347388086,23065.0,305
1289,8.709058635125627,22893.0,307
1290,8.772420660445787,22799.0,312
1291,8.816627433979239,22555.0,305
1292,8.76973447716066,22466.0,303
1293,8.664962487190477,22602.0,299
1294,8.560663790308254,22658.0,294
1295,8.527429982621353,22745.0,292
1296,8.526340228294297,22975.0,292
1297,8.595014708194093,23250.0,296
1298,8.590458589248282,23522.0,301
1299,8.582887900254818,23778.0,299
1300,8.51896955918076,24071.0,306
1301,8.450228818062778,24309.0,309
1302,8.443778430813365,24265.0,308
1303,8.410090547655257,24019.0,304
1304,8.36660783841934,24040.0,310
1305,8.332019794663642,24325.0,311
1306,8.280201689548774,24615.0,313
1307,8.169567128771664,24909.0,311
1308,8.148310075311683,25206.0,315
1309,8.071418688657664,25521.0,322
1310,8.014677516484602,25669.0,324
1311,7.983947787622775,25836.0,322
1312,8.026418875661108,26021.0,323
1313,8.050482097553921,26123.0,321
1314,8.128844311893916,26335.0,321
1315,8.261732003662514,26482.0,322
1316,8.339840059311426,26343.0,328
1317,8.351680408037247,26235.0,323
1318,8.349951293155224,26186.0,320
1319,8.333433898762012,26121.0,314
1320,8.298879892530623,26102.0,307
1321,8.307552527515213,25989.0,300
1322,8.404085845276844,25953.0,299
1323,8.423639589895787,25920.0,301
1324,8.396478948016755,25929.0,299
1325,8.435411273094823,26095.0,300
1326,8.481763844539682,26308.0,304
1327,8.579203416559244,26441.0,306
1328,8.657263585190766,26594.0,307
1329,8.658338539857558,26781.0,308
1330,8.621712801954189,26997.0,313
1331,8.56675842812867,27140.0,309
1332,8.566919630840378,27107.0,308
1333,8.6199302461901,27193.0,302
1334,8.694285528241105,27308.0,304
1335,8.7216026996444,27192.0,300
1336,8.781797756015903,27061.0,296
1337,8.810756452631784,27202.0,297
1338,8.75535522518557,27137.0,294
1339,8.714472437899666,27040.0,293
1340,8.707765595546752,26496.0,294
1341,8.627959971338395,26090.0,292
1342,8.49675964601824,25430.0,286
1343,8.474425305748792,24962.0,285
1344,8.431211800234964,24509.0,292
1345,8.444306983258448,23972.0,282
1346,8.413563968408601,23470.0,279
1347,8.379733556282163,23234.0,285
1348,8.459668575522425,22475.0,284
1349,8.491973233658445,22217.0,290
1350,8.465999584901866,22192.0,287
1351,8.44467787631254,22146.0,293
1352,8.412963920269956,22176.0,291
1353,8.46621512897007,22222.0,294
1354,8.41419335327054,22342.0,298
1355,8.425535738863527,22272.0,300
1356,8.382526262442761,22219.0,309
1357,8.368334542471795,22348.0,311
1358,8.292235549646149,22491.0,313
1359,8.201527635830582,22638.0,315
1360,8.127962068837983,22822.0,318
1361,8.114818038896109,22770.0,317
1362,8.147112313011629,22705.0,313
1363,8.085416014815596,22753.0,311
1364,8.030387609638796,22763.0,315
1365,8.048565759382289,22828.0,314
1366,8.05555072589349,22626.0,310
1367,8.099185046549401,22435.0,309
1368,8.143929652654377,22516.0,315
1369,8.150976352770584,22644.0,317
1370,8.089806665563895,22596.0,320
1371,8.115047540266206,22307.0,318
1372,8.047500846406875,22083.0,315
1373,8.040198520299015,21867.0,317
1374,8.01636159128176,21664.0,316
1375,8.004555679682948,21354.0,322
1376,8.0669424673936,21136.0,323
1377,8.154803395496504,21129.0,325
1378,8.193033281041961,21131.0,325
1379,8.180146357245095,21129.0,324
1380,8.236844254631446,21156.0,320
1381,8.20116695785805,21203.0,323
1382,8.208097893037428,21031.0,323
1383,8.192750171668143,21105.0,321
1384,8.188436663528464,20993.0,322
1385,8.195632426105412,20907.0,325
1386,8.163517403557613,21057.0,329
1387,8.14771722415692,21010.0,326
1388,8.169190685285068,21050.0,325
1389,8.162654900361359,21063.0,325
1390,8.188678181730545,21124.0,324
1391,8.204442702793898,21178.0,328
1392,8.255255229159703,21258.0,328
1393,8.245220912107468,21317.0,332
1394,8.218305197354262,21356.0,330
1395,8.119495191762113,21296.0,330
1396,8.048692774802037,21217.0,326
1397,8.04438381194522,21159.0,332
1398,8.02528914571247,21435.0,332
1399,8.036675500253496,21731.0,331
1400,8.091236145671765,22043.0,331
1401,8.18232696544934,22294.0,331
1402,8.189520808575258,22585.0,332
1403,8.128946499542707,22881.0,332
1404,8.060016914143219,23177.0,332
1405,8.004080461502854,23501.0,335
1406,7.9915197909827755,23689.0,338
1407,8.00952931092551,23967.0,339
1408,8.011754137387959,24119.0,341
1409,7.992208698328925,24243.0,334
1410,7.972275441609302,24475.0,337
1411,7.93391363950073,24781.0,343
1412,7.943523803936415,24912.0,343
1413,7.917657915026484,24964.0,346
1414,7.8539501389035795,25022.0,343
1415,7.780643374795215,24808.0,346
1416,7.742077926367684,24917.0,349
1417,7.826691998011178,24962.0,347
1418,7.898694061962786,24985.0,345
1419,7.914275884676272,25284.0,352
1420,7.918301106724008,25407.0,352
1421,7.909606797557157,25486.0,356
1422,7.9069838195029325,25654.0,360
1423,7.8910952857455285,26006.0,360
1424,7.913523012949742,26154.0,364
1425,7.98812175032321,26299.0,365
1426,8.039495180089723,26587.0,367
1427,8.023674550918178,26690.0,367
1428,8.009386962492004,26808.0,366
1429,8.001197763704367,27132.0,368
1430,7.966157314002454,27224.0,364
1431,7.922512880390849,27562.0,367
1432,7.869053481017785,27802.0,366
1433,7.90757876994843,28059.0,366
1434,7.949108265591709,28267.0,364
1435,7.923707583206555,28486.0,363
1436,7.951378260837337,28719.0,362
1437,7.956211926952629,28892.0,359
1438,7.9131088769952544,29109.0,357
1439,8.001441321634347,29335.0,358
1440,8.132919690021767,29515.0,360
1441,8.2024375965796,29660.0,356
1442,8.224220191960324,29846.0,352
1443,8.168349712047455,30100.0,353
1444,8.059237089210278,30207.0,356
1445,7.970143198652482,30325.0,357
1446,7.851349535911318,30507.0,358
1447,7.713464098298324,30685.0,357
1448,7.66356994109391,30849.0,358
1449,7.6330497698026,31034.0,359
1450,7.642906704073991,31247.0,360
1451,7.664385649725388,31287.0,359
1452,7.71565999590046,31484.0,355
1453,7.800719535348254,31723.0,352
1454,7.854191731641583,31945.0,356
1455,7.898210076703644,32230.0,356
1456,7.889951101049274,32511.0,354
1457,7.89559767914229,32776.0,351
1458,7.9084070408246525,32766.0,355
1459,7.946719443939764,32842.0,355
1460,8.022516320757784,32811.0,355
1461,8.022039118267811,32907.0,355
1462,8.03287601113108,33012.0,352
1463,8.038804592435119,33095.0,348
1464,8.015472814547907,33083.0,349
1465,7.979507195354302,33068.0,353
1466,7.9983298473186375,32889.0,350
1467,8.014226603653563,32960.0,350
1468,8.061733757096677,33017.0,348
1469,8.139324277648036,33053.0,343
1470,8.122561057322303,33112.0,342
1471,8.153410808153197,33290.0,338
1472,8.141049227465606,33575.0,339
1473,8.188413432453359,33861.0,339
1474,8.243208017180937,34137.0,334
1475,8.247879126109895,34421.0,339
1476,8.176697789854925,34705.0,337
1477,8.093432207912736,35016.0,340
1478,8.073778675795488,35205.0,337
1479,8.126951001102974,35257.0,336
1480,8.191756024007228,35241.0,334
1481,8.260085781192227,35219.0,334
1482,8.238892402148863,35202.0,332
1483,8.2386636454755,35185.0,328
1484,8.250998320715913,35154.0,328
1485,8.133225940369204,34819.0,328
1486,8.165789179276244,34116.0,322
1487,8.250116291586302,33716.0,319
1488,8.287495796501547,33490.0,319
1489,8.316198776900382,33155.0,314
1490,8.35649551652877,32780.0,312
1491,8.356652767344093,32199.0,311
1492,8.33021605292002,31606.0,311
1493,8.339889344601415,31172.0,311
1494,8.318605738630117,30488.0,308
1495,8.287984523819693,30062.0,315
1496,8.328491463864237,29103.0,307
1497,8.36363467777044,28263.0,309
1498,8.369828751404551,27629.0,309
1499,8.432310764768339,26716.0,305
1500,8.459277182141214,25884.0,299
1501,8.551257148620412,24801.0,294
1502,8.613574355628817,23957.0,294
1503,8.708550257251824,23239.0,287
1504,8.791685790147776,22476.0,284
1505,8.837311710668978,22069.0,281
1506,8.922906814922227,21405.0,284
1507,8.957505794343943,21049.0,289
1508,8.914356991439583,20766.0,289
1509,8.917853593465603,20716.0,289
1510,8.900156059008033,20574.0,288
1511,8.89264227705001,20533.0,291
1512,8.909360336609335,20542.0,296
1513,8.924347667315166,20484.0,298
1514,8.91947509574334,20201.0,299
1515,8.956625237872347,19971.0,300
1516,8.965261687649207,19431.0,298
1517,8.932293622384055,18697.0,291
1518,8.863125292687787,18017.0,286
1519,8.763615223979667,17449.0,281
1520,8.679640398880998,17058.0,283
1521,8.637187302409856,17018.0,285
1522,8.575682249048487,16845.0,282
1523,8.659893440253985,16864.0,283
1524,8.693712977369435,16893.0,289
1525,8.713103311367785,16910.0,289
1526,8.680016210202888,17002.0,291
1527,8.631194184306032,17106.0,293
1528,8.543005286020918,17226.0,297
1529,8.528605292724743,17358.0,300
1530,8.494073544828774,17473.0,306
1531,8.517525027292296,17605.0,311
1532,8.514564772724658,17740.0,312
1533,8.457264866424982,17869.0,316
1534,8.402868702395281,18005.0,316
1535,8.413525633196548,18022.0,317
1536,8.420396173628406,18231.0,318
1537,8.449745018051074,18290.0,315
1538,8.460426783557452,18405.0,318
1539,8.384126052030679,18513.0,318
1540,8.368211125708706,18375.0,315
1541,8.373251084176212,18283.0,319
1542,8.34070194212967,18173.0,317
1543,8.32608025577309,18245.0,323
1544,8.305347373718252,18390.0,320
1545,8.335067597905049,18638.0,320
1546,8.368091339335187,18886.0,327
1547,8.400734734191166,19132.0,327
1548,8.435326179947783,19377.0,325
1549,8.44538496756096,19653.0,330
1550,8.418302395426947,19908.0,327
1551,8.391521687645994,19817.0,322
1552,8.354673268982712,19681.0,318
1553,8.293698834944859,19612.0,319
1554,8.269823144768889,19571.0,323
1555,8.337820307232183,19513.0,316
1556,8.380206239168283,19465.0,315
1557,8.415331669521422,19465.0,314
1558,8.442632160932835,19461.0,319
1559,8.465464141287395,19579.0,316
1560,8.428096855439321,19561.0,314
1561,8.392037974062097,19476.0,307
1562,8.309926335618329,19204.0,309
1563,8.244929459572136,18942.0,311
1564,8.170336694026856,18632.0,304
1565,8.09882066245144,18624.0,309
1566,8.042998172813103,18622.0,309
1567,8.037310301926047,18609.0,307
1568,7.983695951579523,18570.0,310
1569,7.893544348776642,18746.0,311
1570,7.948259837342384,18852.0,313
1571,7.993504000940374,18979.0,313
1572,8.027417124865856,19090.0,315
1573,8.079254366720798,19214.0,315
1574,8.151156769853232,19419.0,314
1575,8.201644605752245,19554.0,315
1576,8.228971141774224,19691.0,317
1577,8.284384112825279,19784.0,314
1578,8.281963284396296,19916.0,312
1579,8.190534021175777,20063.0,317
1580,8.116208937529937,20158.0,313
1581,8.09176152834273,20294.0,310
1582,8.019216048979127,20492.0,316
1583,7.99284666027316,20732.0,318
1584,8.015941580465077,20962.0,319
1585,7.938946517355487,21213.0,321
1586,7.898018790713788,21468.0,321
1587,7.96726717372718,21744.0,321
1588,7.897345421746179,22026.0,327
1589,7.900170668533077,22272.0,325
1590,7.901749406112062,22431.0,327
1591,7.8691320159720135,22607.0,332
1592,7.893816912312803,22761.0,329
1593,7.887041052030754,22905.0,330
1594,7.8527036789577,23059.0,332
1595,7.80979121614158,23189.0,330
1596,7.786927314216601,22987.0,326
1597,7.806850074240298,22879.0,329
1598,7.89083545112109,22811.0,329
1599,7.984635186453131,22725.0,324
1600,8.01764019566293,22694.0,322
1601,8.065932748575504,22338.0,319
1602,8.057651908037466,22355.0,325
1603,8.041256877865175,22369.0,326
1604,7.9853827107701525,22272.0,324
1605,7.942015299187453,22332.0,323
1606,7.928391127348858,22566.0,320
1607,7.942094131938606,22843.0,325
1608,7.930013170188667,23154.0,332
1609,7.880342259663535,23408.0,333
1610,7.879806593478523,23693.0,338
1611,7.880219244624769,23989.0,341
1612,7.848022371543635,24299.0,347
1613,7.80352890268307,24614.0,350
1614,7.765708932016804,24925.0,353
1615,7.702468487692096,25231.0,350
1616,7.7284425035525075,25550.0,352
1617,7.791336850158186,25859.0,350
1618,7.8089388056044235,26045.0,349
1619,7.832503458677691,26221.0,348
1620,7.822068601450296,26431.0,344
