step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1016184376_stopped,1016184376_accumulated_waiting_time,1016184376_average_speed,5237321225_stopped,5237321225_accumulated_waiting_time,5237321225_average_speed,GS_cluster_1016191643_1016191860_1016192269_1016198634_stopped,GS_cluster_1016191643_1016191860_1016192269_1016198634_accumulated_waiting_time,GS_cluster_1016191643_1016191860_1016192269_1016198634_average_speed,cluster_1016183180_1016185346_1016193503_1016194749_stopped,cluster_1016183180_1016185346_1016193503_1016194749_accumulated_waiting_time,cluster_1016183180_1016185346_1016193503_1016194749_average_speed,cluster_1016184252_1016191971_stopped,cluster_1016184252_1016191971_accumulated_waiting_time,cluster_1016184252_1016191971_average_speed,cluster_1016184655_1016193545_1016201012_9372174241_stopped,cluster_1016184655_1016193545_1016201012_9372174241_accumulated_waiting_time,cluster_1016184655_1016193545_1016201012_9372174241_average_speed,cluster_1016184997_1016188102_1016195714_5921483463_stopped,cluster_1016184997_1016188102_1016195714_5921483463_accumulated_waiting_time,cluster_1016184997_1016188102_1016195714_5921483463_average_speed,cluster_1016185040_1016195865_9372174234_9372174235_stopped,cluster_1016185040_1016195865_9372174234_9372174235_accumulated_waiting_time,cluster_1016185040_1016195865_9372174234_9372174235_average_speed,cluster_1016185522_1016193644_5237321232_5921362889_#1more_stopped,cluster_1016185522_1016193644_5237321232_5921362889_#1more_accumulated_waiting_time,cluster_1016185522_1016193644_5237321232_5921362889_#1more_average_speed,cluster_1016189230_1016195084_5921362584_9371895544_stopped,cluster_1016189230_1016195084_5921362584_9371895544_accumulated_waiting_time,cluster_1016189230_1016195084_5921362584_9371895544_average_speed,cluster_1016191445_1016199645_stopped,cluster_1016191445_1016199645_accumulated_waiting_time,cluster_1016191445_1016199645_average_speed,cluster_1016191702_1016195035_stopped,cluster_1016191702_1016195035_accumulated_waiting_time,cluster_1016191702_1016195035_average_speed,cluster_1016191801_1016199119_stopped,cluster_1016191801_1016199119_accumulated_waiting_time,cluster_1016191801_1016199119_average_speed,cluster_1016192514_4084049672_5921362888_stopped,cluster_1016192514_4084049672_5921362888_accumulated_waiting_time,cluster_1016192514_4084049672_5921362888_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
100.0,4,38.0,0.3877551020408163,13.43601549874273,0,0.0,0.35025845291731394,1,26.0,0.0,0,0.0,1.0,1,3.0,0.12883291911049174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,0,2.0,0.7456380159230381,0,0.0,1.0,0,0.0,1.0,3,40.0
110.0,6,84.0,0.7924528301886793,14.155242228412376,1,8.0,0.0,1,36.0,0.0,0,0.0,1.0,2,21.0,0.010607794767518483,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9945226689887603,0,0.0,1.0,0,0.0,0.9765746665966014,0,0.0,1.0,1,19.0,0.0,0,0.0,0.6281572069644186,0,0.0,1.0,0,0.0,1.0,5,84.0
120.0,9,146.0,1.280701754385965,12.663763783318668,1,18.0,0.0,1,46.0,0.0,0,0.0,1.0,4,52.0,0.021919034744716275,0,0.0,1.0,0,0.0,1.0,0,0.0,0.37879655297973963,0,0.0,1.0,1,1.0,0.0039370699470013685,0,0.0,1.0,1,29.0,0.03998325045617226,0,0.0,1.0,0,0.0,1.0,0,0.0,0.085619725348166,8,146.0
130.0,12,234.0,1.9024390243902438,12.508006049962031,1,28.0,0.0,1,56.0,0.0,0,0.0,1.0,4,82.0,0.036229365737041636,0,0.0,1.0,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,1,11.0,0.0,0,0.0,0.2749381816787954,2,41.0,0.0001741625204538273,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,11,234.0
140.0,15,297.0,2.25,12.072776806412683,1,38.0,0.0,1,66.0,0.0,1,4.0,0.12829919917615515,5,130.0,0.2682052277766031,1,2.0,0.0012152796376663124,0,2.0,0.5218232989217828,1,17.0,0.13995651044125557,0,0.0,1.0,1,21.0,0.0,2,10.0,1.2006174211982207e-05,1,12.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,14,302.0
150.0,16,384.0,2.704225352112676,12.435079082576967,2,51.0,0.016346254460014847,1,76.0,0.0,0,0.0,0.8881683906675997,7,185.0,2.4715046212670954e-05,1,12.0,0.0,1,6.0,1.7916601370450114e-05,0,2.0,0.38869327970949924,0,0.0,1.0,1,31.0,0.0,1,3.0,0.0,1,22.0,0.0,0,0.0,1.0,0,0.0,0.6107553931693939,0,0.0,1.0,15,388.0
160.0,17,537.0,3.6530612244897958,12.617169464964567,3,80.0,0.0,1,86.0,0.0,0,0.0,1.0,7,257.0,0.2784983049199799,1,22.0,0.0,0,0.0,1.0,0,2.0,0.05108324917491121,0,0.0,1.0,1,41.0,0.0,1,13.0,0.0,1,32.0,0.4309390378944225,0,0.0,1.0,1,8.0,0.48829868317207625,0,5.0,0.6652737444769937,16,546.0
170.0,19,686.0,4.397435897435898,12.576630626923391,3,110.0,0.06827029584798376,1,96.0,0.0,0,0.0,1.0,8,330.0,6.903806619847523e-07,1,32.0,0.0,0,0.0,1.0,1,11.0,0.0,0,0.0,1.0,1,51.0,0.0,0,0.0,0.83300972051692,2,48.0,0.0,0,0.0,1.0,0,0.0,1.0,1,10.0,0.0,18,688.0
180.0,22,739.0,4.561728395061729,12.781822927206626,4,147.0,0.0,0,0.0,0.8069493922363379,0,0.0,1.0,10,416.0,2.2135965948578544e-05,0,0.0,1.0,0,0.0,1.0,1,23.0,0.27205996383836784,0,0.0,1.0,1,61.0,0.0,2,8.0,0.16510709790061637,2,68.0,0.0,0,0.0,0.9769057392470737,0,0.0,1.0,1,22.0,0.4771959875059558,21,745.0
190.0,22,755.0,4.4411764705882355,12.45825557163621,0,12.0,0.2345733640590727,0,0.0,1.0,0,0.0,0.49715633464874576,11,518.0,0.0755427125478171,0,4.0,0.03667553820230374,0,0.0,1.0,2,40.0,0.0,0,0.0,0.03262596968241639,2,77.0,0.22669407887342793,4,38.0,0.14198727547968143,2,88.0,0.0,0,0.0,1.0,0,0.0,0.9668084358282224,0,0.0,1.0,21,777.0
200.0,20,788.0,4.4772727272727275,13.0552422154402,0,0.0,1.0,0,0.0,1.0,0,0.0,0.953158287299995,13,640.0,0.0,1,3.0,0.1222634265493822,0,2.0,0.6096040403498231,0,0.0,0.8311053261604407,2,14.0,3.8883869139286736e-06,2,95.0,0.24849858349805107,0,0.0,0.5899724966303743,1,36.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,19,790.0
210.0,8,200.0,1.0810810810810811,14.773449942254747,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,144.0,0.37040198099556454,1,13.0,0.0,0,0.0,1.0,1,3.0,0.0,0,0.0,0.5230311877041468,2,115.0,0.0,0,0.0,0.21912383503647379,1,51.0,0.6537320700051659,0,0.0,1.0,0,3.0,0.9591425870586013,0,3.0,0.8499727502045011,6,332.0
220.0,11,265.0,1.3730569948186528,13.758018571524257,1,1.0,0.002298033405865281,0,0.0,0.8745460769202941,0,7.0,0.9748690814593972,3,41.0,0.33475409974962805,1,23.0,0.0,0,0.0,0.9875474881554377,0,0.0,1.0,0,0.0,0.9662600019287958,2,135.0,0.39299755937168196,0,0.0,1.0,3,72.0,0.23136880645033625,0,7.0,0.9493484229377708,0,2.0,0.6843158256032645,0,0.0,0.5160898175013541,10,288.0
230.0,22,370.0,1.8686868686868687,13.306455341975623,0,0.0,1.0,0,0.0,0.3967483128536926,0,0.0,1.0,4,37.0,0.403931738517651,3,39.0,0.000869645283457413,0,0.0,1.0,0,4.0,0.6068566035284172,0,0.0,1.0,3,161.0,0.0,1,1.0,0.14464057808391342,9,134.0,3.176187392719257e-05,0,0.0,0.8613605856498119,1,7.0,0.0,0,0.0,1.0,21,383.0
240.0,28,523.0,2.5763546798029555,12.075177266067573,1,2.0,0.28364575976044465,1,5.0,0.4065774663883716,0,0.0,1.0,7,92.0,0.18494394847777773,3,69.0,0.0,1,3.0,0.29698391556404274,2,11.0,0.1773868339627336,0,0.0,1.0,3,191.0,0.23856439600501944,1,11.0,0.0,8,148.0,0.09662955658348356,0,0.0,1.0,0,0.0,0.7546360791556943,0,0.0,1.0,27,532.0
250.0,30,774.0,3.7211538461538463,12.03902165239636,0,0.0,1.0,3,24.0,0.09572319256352294,0,0.0,0.25972676308071424,5,132.0,0.1453834869008002,3,99.0,0.0,1,11.0,0.4983508609635268,2,31.0,0.2841014674187937,0,0.0,1.0,3,221.0,0.0,1,21.0,0.0,9,238.0,0.0016053874428233108,0,0.0,1.0,0,2.0,0.9016487633732555,1,1.0,0.04983240342552653,28,780.0
260.0,38,1098.0,5.1069767441860465,12.325125619917936,1,3.0,2.351422936589968e-05,1,25.0,0.4081196597977911,1,10.0,0.3616498646901772,6,191.0,0.005634038609068269,3,129.0,0.0,1,21.0,0.0,3,60.0,0.09434458063683816,0,0.0,0.13786826413782183,3,251.0,0.0,1,31.0,0.0,11,338.0,0.03330843865400492,0,3.0,0.9666980617731692,1,7.0,5.199711836932588e-06,4,32.0,0.10728050659322992,36,1101.0
270.0,35,1368.0,6.162162162162162,11.832955387863064,0,0.0,1.0,1,35.0,0.20072945676112858,0,0.0,1.0,7,259.0,0.0,3,160.0,0.15143427291088074,1,31.0,0.0,3,90.0,0.363897988868465,1,8.0,0.0,3,285.0,0.26748052628725044,1,41.0,0.23019842611593747,12,455.0,0.033316703437478404,0,0.0,1.0,1,19.0,0.49498350227592636,0,0.0,1.0,33,1383.0
280.0,28,903.0,3.960526315789474,12.96744389405887,0,0.0,1.0,1,45.0,0.546629086010759,0,0.0,1.0,0,0.0,0.5161656231561395,0,2.0,0.42002477831395857,1,41.0,0.0,3,120.0,0.0,0,0.0,1.0,1,9.0,0.23017620826534693,2,58.0,0.4310351750698018,13,583.0,0.07070117926169762,0,1.0,0.13073762578040654,2,17.0,0.3437784549042294,0,5.0,0.6301584329760371,23,881.0
290.0,36,1138.0,4.801687763713081,12.099414898027687,0,0.0,1.0,3,60.0,0.16895758798080643,0,3.0,0.4622461088345157,2,12.0,0.0,1,7.0,0.0,0,0.0,0.683964539849206,3,150.0,0.0,0,0.0,1.0,3,27.0,0.0010598388273753729,3,85.0,0.24235953128361634,14,723.0,0.07855348878387636,2,21.0,0.2826230821812184,2,56.0,0.3566215523853781,0,0.0,0.8056508469727657,33,1144.0
300.0,36,1366.0,5.598360655737705,12.523851880828818,0,0.0,1.0,1,65.0,0.3925585663782077,0,0.0,1.0,1,18.0,0.0,0,0.0,0.006357215804675161,1,5.0,0.1307647843625535,3,180.0,0.0,0,0.0,1.0,0,0.0,1.0,4,117.0,2.2640933967245234e-05,16,874.0,0.0,0,0.0,0.9663079638919696,3,63.0,0.0,0,2.0,0.4269873673395474,29,1324.0
310.0,33,1656.0,6.67741935483871,13.028666413907247,0,0.0,1.0,1,75.0,0.33372921739567246,0,2.0,0.4167685469143412,2,30.0,5.579437475984303e-05,1,10.0,0.47905374599412065,0,2.0,0.43331602397124974,3,210.0,0.0,0,0.0,1.0,0,0.0,1.0,4,157.0,0.2383910259362949,16,1038.0,0.11795551182194079,0,0.0,1.0,3,81.0,3.657536213937929e-05,0,0.0,0.5688748553155536,30,1605.0
320.0,27,859.0,3.3818897637795278,13.022584576169487,1,3.0,0.002554988354952222,1,85.0,0.0,4,22.0,0.0004108122266935483,1,38.0,0.28940063898836627,2,25.0,0.0,0,10.0,0.49666012966235884,3,240.0,0.0,1,5.0,0.12102238594052199,0,0.0,0.49706644813784795,5,205.0,0.0,1,165.0,0.15298112372132397,0,0.0,1.0,3,111.0,0.23463044986138332,0,0.0,1.0,22,909.0
330.0,22,773.0,3.01953125,14.443614080018648,0,0.0,0.15453457117596625,1,95.0,0.0,0,0.0,1.0,4,68.0,0.0008319083860957198,0,0.0,1.0,0,0.0,0.9307627825263926,3,270.0,0.11135094556200119,0,8.0,0.9471872901802514,2,11.0,0.00013252256451312157,0,0.0,0.9791174487447224,1,46.0,0.0,0,0.0,1.0,3,141.0,0.0,0,0.0,1.0,14,639.0
340.0,24,866.0,3.3436293436293436,13.035746490218752,0,0.0,1.0,2,106.0,0.3200505222326246,0,0.0,1.0,5,121.0,0.16023965750389657,3,11.0,0.1679695268721039,0,2.0,0.5577645701985312,3,314.0,0.17865510387570716,0,0.0,0.6132017884912474,0,4.0,0.6805601384010612,1,3.0,0.1984537726776013,1,7.0,0.5041567075506942,0,0.0,1.0,3,171.0,0.0,0,5.0,0.43597066645935517,18,744.0
350.0,29,988.0,3.742424242424242,12.513295010039428,0,0.0,0.03949432529907163,2,118.0,2.141150055516966e-06,0,0.0,1.0,3,119.0,0.49004035606169233,0,0.0,1.0,0,0.0,1.0,3,331.0,0.05767165064802806,3,13.0,1.7175719280964956e-05,0,0.0,0.9647597729789678,3,22.0,0.11090198259780694,4,33.0,1.3848075510545308e-05,0,0.0,1.0,4,202.0,0.00014276437315677393,0,4.0,0.20626034772843493,22,842.0
360.0,29,1212.0,4.488888888888889,12.886964856855688,1,9.0,0.03905845813113532,2,138.0,0.4530800369155277,0,3.0,0.9555885012512506,4,154.0,2.5207603322040513e-06,0,11.0,0.47979920600690507,0,0.0,1.0,3,360.0,0.0,3,43.0,0.0,0,0.0,1.0,1,4.0,0.5039490941420938,4,75.0,0.16140826833008154,0,5.0,0.8000953145342683,4,244.0,0.3190118678133718,0,0.0,0.8634505904332572,22,1046.0
370.0,27,1270.0,4.686346863468635,12.53879451630323,3,28.0,0.007206411027245536,1,135.0,0.0,0,0.0,1.0,3,179.0,0.01979886819447444,0,0.0,1.0,0,4.0,0.5162221720305019,3,392.0,0.39386463268338234,0,0.0,0.4994985735452391,0,0.0,0.925606462017057,2,19.0,0.4820194180747553,0,1.0,0.007939062160040025,0,0.0,1.0,6,295.0,1.2697853020193102e-05,2,16.0,0.27524207365265313,20,1069.0
380.0,26,1164.0,4.263736263736264,12.853705309380496,4,68.0,0.009903188873150287,1,145.0,0.0,0,0.0,1.0,4,217.0,0.16881461766735675,2,10.0,0.05455731364613992,0,0.0,1.0,4,425.0,1.8626214723275757e-06,0,0.0,1.0,0,1.0,0.9686357561847048,2,39.0,0.0,0,0.0,1.0,0,2.0,0.9775844629391016,0,26.0,0.48937174817668333,3,39.0,0.0,20,972.0
390.0,22,1056.0,3.7714285714285714,12.681619117247804,0,43.0,0.10246287629932396,1,155.0,0.0,0,0.0,1.0,3,35.0,0.13007798831317877,0,8.0,0.14856478267343817,0,0.0,1.0,4,465.0,0.13754780723997242,0,0.0,1.0,0,0.0,1.0,2,59.0,0.0,1,14.0,0.1890694352119305,0,0.0,1.0,4,23.0,0.0023894542917592054,3,69.0,0.24364049317305742,18,871.0
400.0,34,824.0,2.8811188811188813,12.793810645102464,5,70.0,0.00020494630591483975,1,170.0,0.005564623926770327,0,2.0,0.7872526126977806,5,81.0,0.0,3,29.0,0.0,0,4.0,0.9695822602824732,1,26.0,0.13658916224390732,0,0.0,1.0,0,0.0,1.0,2,79.0,0.33186220608609396,4,53.0,0.30547253048422984,2,14.0,0.05968403828777131,0,5.0,0.25381286473773657,3,99.0,0.0,26,632.0
410.0,27,943.0,3.297202797202797,12.533667568767186,5,103.0,1.8643423287428967e-06,2,189.0,0.498175308466325,0,0.0,0.2896106196660416,4,114.0,0.10953670900049246,1,32.0,0.06129157154348721,0,7.0,0.5499643072242639,1,16.0,0.0,0,0.0,1.0,0,9.0,0.33004131161941686,2,99.0,0.0,0,0.0,0.4816613802739858,0,0.0,1.0,0,0.0,1.0,3,130.0,0.13632992927092158,18,699.0
420.0,30,1047.0,3.6736842105263157,13.316879456061315,5,153.0,0.0,6,243.0,0.13034520248918238,0,0.0,1.0,7,176.0,0.07304954884380266,2,50.0,0.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.366075463947507,2,24.0,0.1765616094153402,0,0.0,1.0,0,0.0,0.25589454768487535,0,0.0,1.0,0,0.0,1.0,3,159.0,0.0,25,806.0
430.0,34,1224.0,4.371428571428571,12.38880047448716,6,204.0,0.0002798538109924738,1,243.0,0.24493782301886588,0,0.0,1.0,11,264.0,0.05505957220496423,4,74.0,0.0006327808961623404,0,0.0,1.0,0,0.0,0.22954328796967774,3,19.0,0.2284111541215647,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.002246054204717831,0,0.0,1.0,4,198.0,0.15834254195298367,30,1005.0
440.0,41,1526.0,5.528985507246377,12.318219006932198,6,264.0,0.0,2,241.0,0.4105415930635341,0,0.0,0.008271122013584415,13,389.0,0.020984209720576547,0,0.0,1.0,0,0.0,0.009146233506018791,0,0.0,0.6720663213655533,8,79.0,0.0013582697946652705,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,15.0,0.17439824553805947,0,0.0,1.0,4,233.0,0.0,34,1221.0
450.0,30,1471.0,5.253571428571429,13.20459299267989,6,324.0,0.0,1,218.0,0.04743662131461324,0,0.0,1.0,14,523.0,0.0,0,0.0,1.0,1,10.0,0.0,0,0.0,0.7993181378228496,0,7.0,0.21032358384352065,0,9.0,0.388857188593598,0,0.0,1.0,0,4.0,0.8716229713364368,0,0.0,1.0,1,2.0,7.439865791972666e-05,0,21.0,0.5885375427868004,23,1118.0
460.0,29,1239.0,4.409252669039146,13.079031074215363,6,384.0,0.0,2,255.0,0.21620161606032717,0,0.0,1.0,4,168.0,0.1923306768977889,0,0.0,0.03615886708001153,1,20.0,0.0,1,2.0,0.001585122533213421,0,0.0,1.0,2,15.0,0.2648386056423697,0,0.0,1.0,1,15.0,0.666100600221275,0,0.0,1.0,1,12.0,0.49720827674278567,1,2.0,0.001334551898505413,19,873.0
470.0,34,1498.0,5.35,13.240792226285693,6,444.0,0.0,4,285.0,0.17726097184500159,0,0.0,0.318845884221204,4,178.0,0.39005190529161765,1,10.0,0.0,1,30.0,0.0,2,22.0,0.0,0,0.0,1.0,6,54.0,0.14371694374315303,0,0.0,1.0,3,24.0,0.002774751087273584,0,7.0,0.8430008204089475,1,22.0,0.0,0,0.0,1.0,28,1076.0
480.0,32,355.0,1.2724014336917562,12.801710489988613,0,197.0,0.1370670808377224,4,267.0,0.11818134461205171,1,5.0,0.0,3,55.0,0.1641651866248081,0,2.0,0.21227587926426472,0,0.0,1.0,2,42.0,0.0,0,0.0,1.0,9,139.0,0.15850629228130303,0,0.0,1.0,5,67.0,0.09909861995760484,3,26.0,0.21332303697871374,1,32.0,0.0,0,0.0,0.5145000094602412,28,832.0
490.0,21,362.0,1.292857142857143,13.632482259172175,2,17.0,4.741792301875163e-06,5,132.0,0.010954638490664727,0,3.0,0.5707273332974244,4,48.0,2.9344188320360734e-06,0,0.0,0.4342739719231115,0,2.0,0.15584521115641767,2,64.0,0.20328878175213258,0,0.0,1.0,0,5.0,0.24002814926968302,0,0.0,1.0,6,123.0,0.0,0,10.0,0.27694513182846203,1,9.0,0.3400004857780993,0,5.0,0.5657303286376945,20,418.0
500.0,25,268.0,0.9469964664310954,12.73198362079693,0,0.0,1.0,0,14.0,0.1729808459828655,0,0.0,1.0,3,65.0,0.0,2,9.0,6.32327870795206e-06,2,15.0,0.20842999843966997,3,17.0,0.21906276934981914,0,0.0,0.5777473413442173,1,4.0,0.0,1,19.0,0.3584019137954261,4,114.0,0.16597834598113484,0,0.0,1.0,2,28.0,0.0,0,0.0,1.0,18,285.0
510.0,35,451.0,1.6107142857142858,13.234845568355414,0,0.0,1.0,0,10.0,0.979134631698763,0,0.0,0.807499670431443,3,95.0,0.23861068445573722,3,32.0,1.6327465198132272e-06,0,0.0,0.5320220951578754,10,91.0,0.05557721267628024,0,0.0,1.0,0,0.0,1.0,7,67.0,0.19736983484858528,6,177.0,0.23682349238375286,0,0.0,1.0,1,6.0,0.4956651321752717,0,1.0,0.9742819180860981,30,479.0
520.0,26,362.0,1.2882562277580072,12.834879447867076,1,1.0,0.0025425382285842167,0,0.0,0.4322578711073856,0,0.0,1.0,0,2.0,0.8118170786908903,5,69.0,0.024752209874403453,0,0.0,1.0,0,86.0,0.3070664127210205,0,0.0,1.0,0,0.0,0.5123233020176838,1,21.0,0.21391768481252776,11,247.0,0.000506287345110163,0,0.0,1.0,2,24.0,0.3841240060273812,0,0.0,1.0,20,450.0
530.0,27,460.0,1.6312056737588652,13.65977899116152,2,19.0,0.23829389370136422,1,8.0,0.0,1,4.0,0.07210361664526556,1,17.0,0.6524524319385219,0,1.0,0.26535131077508833,0,0.0,1.0,2,50.0,0.010599383196209155,0,0.0,1.0,0,0.0,1.0,1,15.0,0.44663477925772377,14,370.0,1.363942088841643e-05,0,5.0,0.8969599767946268,2,39.0,0.0,0,0.0,0.5585194335902375,24,528.0
540.0,13,194.0,0.6807017543859649,14.378719101306285,0,0.0,1.0,1,18.0,0.0,0,0.0,1.0,1,16.0,0.17679733537095368,0,0.0,1.0,0,18.0,0.6693470140281121,1,16.0,0.3084481769367979,0,0.0,0.9477739497964416,0,0.0,1.0,1,5.0,1.4096799793534003e-05,2,87.0,0.2948943085660364,0,0.0,1.0,2,59.0,0.1832244055713487,0,0.0,1.0,8,219.0
550.0,19,297.0,1.027681660899654,13.814679541867973,0,0.0,1.0,1,28.0,0.2023852544159206,0,0.0,1.0,4,48.0,0.23241970217161723,0,0.0,0.010621429024682685,0,0.0,1.0,1,31.0,0.6024091123094363,1,7.0,0.5986657909083459,0,8.0,0.12227956796598867,2,17.0,0.19019887617757159,2,95.0,0.062307434076938735,1,200.0,0.3536766910882966,3,89.0,0.23826074679740025,0,14.0,0.28336573067472737,15,537.0
560.0,28,383.0,1.3344947735191637,13.11943181353648,1,1.0,0.06284244033480917,4,62.0,0.20264826082542023,0,0.0,1.0,9,146.0,0.006447343334860081,1,14.0,0.20485084181627425,0,0.0,1.0,1,36.0,0.42597521099614516,1,13.0,0.6282718316322001,2,19.0,0.2205779129202129,0,0.0,1.0,2,115.0,0.0,2,215.0,0.21797614396628376,1,6.0,0.4123688286094848,0,0.0,0.4640359139009416,24,627.0
